Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
0.258,0.0,0.04829347023749419,0.04025326662935846,0.31915391764036727,-0.004814281267782367,-0.004814281267782367,0.025018207190072868,-0.032274897667020165,1.3087129488705977,0.05655930068008764
0.778,0.0,0.03359031669697554,0.03931701156895999,0.30590243063316447,-0.0009474711924216402,-0.0009474711924216402,0.020870224248712405,-0.0013051298070476981,1.1876776579423953,0.08941293993534674
1.28,0.0,0.028926391976761286,0.04203633966249958,0.2681313365423416,-0.00018476200156976633,-0.00018476200156976633,0.019645976934620557,0.0008865629897745702,1.0609587517852983,0.08247125488045916
1.777,0.0,0.03444701432082373,0.03295689968891514,0.22797711864555456,0.0001187787075508975,0.0001187787075508975,0.017730768563150572,0.012255999849658803,0.9429986483283024,0.07451138512663764
2.278,0.0,0.01932058481277891,0.029155662349449666,0.16907488006793342,0.00013077806142096468,0.00013077806142096468,0.015271260093347203,-0.0012897540666213314,0.8877846429501138,0.058965097867771654
2.776,0.0,0.02191626866771476,0.01769768545473482,0.127943464613976,0.00013768118610220443,0.00013768118610220443,0.012248389935496791,0.024185661357494757,0.7298655908024515,0.05196673140936584
3.276,0.0,0.023316806073086626,0.025944742163909778,0.1257255758261431,0.0006866254833312898,0.0006866254833312898,0.009589795527780201,0.017676280248866243,0.6860588046736091,0.045309268704968035
3.788,0.0,0.019290488934742035,0.01636237096830462,0.07723556648923836,0.0008055986468536656,0.0008055986468536656,0.01108697143363121,0.03580537280856225,0.56187202454251,0.010335537246385706
4.276,0.0,0.02984151652882392,0.009508184125504256,0.12561473859558578,0.0005215839520527694,0.0005215839520527694,0.010809813571379398,0.01579720939967473,0.6495660844141279,0.018964347383069423
4.788,0.0,0.020972729932957263,0.016944415493232497,0.1191377479600879,0.0007330362436317088,0.0007330362436317088,0.01198909935204399,0.017294738194941185,0.6243355004305127,0.030108270721102767
5.276,0.0,0.027420594158483042,0.013407620178536878,0.09029170146931917,0.001226862126218788,0.001226862126218788,0.010858771559603565,0.02244631283386167,0.6270517296094974,0.03878119890472555
5.787,0.0,0.009490763124340525,0.002521388429505777,0.06252286989287645,0.0004253587062906505,0.0004253587062906505,0.0064752848771582544,0.01845317055485706,0.5138589541665639,0.017639707770979327
6.278,0.0,0.007308701815460642,0.012017893308234402,0.08464350801601325,0.0009676366716826309,0.0009676366716826309,0.007889120497157663,0.00795059820057233,0.47599469014718826,0.012132674852948564
6.777,0.0,0.009915754866229387,0.0065143600718916015,0.04342068467787056,0.0007403657589569882,0.0007403657589569882,0.007488248296567092,0.02629033176166999,0.48299263737776554,0.02870908477487183
7.287,0.0,0.017768748188228448,0.011945625443876694,0.06021058185167789,0.0008317502367395969,0.0008317502367395969,0.010165991137129451,0.02136087595799353,0.47217582718716317,0.014390757464042597
7.776,0.0,0.006273632900577659,0.01131074131689652,0.03907786215896418,0.0009884234573796467,0.0009884234573796467,0.004281742931835885,0.019099797315171713,0.4273612336733703,0.001775243630426747
8.286,0.0,0.009845069078645073,0.0015850447750320677,0.021474959861126342,0.0008655308547169152,0.0008655308547169152,0.004576230208311776,0.016570680186519554,0.4060473009954496,0.011774176593579669
8.776,0.0,0.013840604695728701,0.014819686000217871,0.03558382119669656,0.001373181756049576,0.001373181756049576,0.004462848330226436,0.011077104672121904,0.3327243683728634,0.012609381567472254
