ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.09 [],1,15.27600000000001,15.27600000000001,0.0,15.27600000000001,15.27600000000001
ROI.11 [],2,48.03249999999999,48.03249999999999,16.744499999999995,31.287999999999997,64.77699999999999
