ROI,n_spikes,spike_times_s
ROI.25 [],3,89.286;138.777;184.277
ROI.09 [],2,53.778;131.276
ROI.10 [],1,140.776
ROI.16 [],1,181.278
ROI.17 [],1,180.295
ROI.19 [],1,189.277
ROI.22 [],1,182.778
