ROI,mean0,sd0,thr
ROI.01 [],0.01085747286459943,0.004182176234182162,0.023404001567145914
ROI.02 [],0.004142334247410554,0.0020338189232510556,0.01024379101716372
ROI.04 [],0.010415978159370204,0.004196144891011943,0.02300441283240603
ROI.05 [],0.005573785956383746,0.001767355780576752,0.010875853298114002
ROI.06 [],0.027315714924147597,0.007823328011050939,0.05078569895730041
ROI.07 [],0.003712525959232326,0.0007986554220486498,0.006108492225378275
ROI.08 [],0.00451879052237829,0.0025818416889130448,0.012264315589117425
ROI.09 [],0.012410565820298702,0.005435768455419396,0.02871787118655689
ROI.10 [],0.010977525920045302,0.0047938051100843,0.0253589412502982
ROI.11 [],0.04506711669907342,0.021323454287945607,0.10903747956291024
ROI.12 [],0.0030970920413326414,0.0014560925547637436,0.007465369705623872
ROI.03 [],0.007979067952796723,0.0061574254135101855,0.02645134419332728
ROI.13 [],0.007845057120357343,0.004958339760984924,0.02272007640331212
ROI.14 [],0.01174728061460165,0.005920830221390963,0.02950977127877454
ROI.15 [],0.007436009450770038,0.003548985977903383,0.01808296738448019
ROI.16 [],0.007522461937776054,0.002705132875194017,0.015637860563358107
ROI.17 [],0.006415839150115977,0.0035740205855881806,0.01713790090688052
ROI.18 [],0.004781889715609934,0.00206842837101453,0.010987174828653523
ROI.19 [],0.010085332977783966,0.0053226346208639,0.026053236840375665
ROI.20 [],0.0049280039842136995,0.002511661492475933,0.012462988461641497
ROI.21 [],0.016290942473187558,0.009066544431767586,0.04349057576849032
ROI.22 [],0.022323342007920088,0.008434148677390039,0.047625788040090204
ROI.23 [],0.015156686419936869,0.008303489683164354,0.04006715546942993
ROI.24 [],0.06519625423879136,0.0362887225533091,0.17406242189871868
ROI.25 [],0.03399438411290102,0.020211637507109224,0.0946292966342287
ROI.26 [],0.059454103512479636,0.04098932057881802,0.18242206524893367
