ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.07 [],86.777,6.777000000000001,70,80
ROI.07 [],89.778,9.778000000000006,70,80
ROI.07 [],93.278,13.278000000000006,70,80
ROI.07 [],111.288,31.287999999999997,70,80
ROI.08 [],87.289,7.2890000000000015,70,80
ROI.08 [],93.278,13.278000000000006,70,80
ROI.08 [],112.277,32.277,70,80
ROI.09 [],113.287,33.287000000000006,70,80
ROI.10 [],110.777,30.777,70,80
ROI.000 [],70.776,30.775999999999996,30,40
ROI.000 [],97.777,17.777,70,80
ROI.000 [],122.776,2.7759999999999962,110,120
ROI.000 [],163.776,43.77600000000001,110,120
ROI.000 [],197.295,77.29499999999999,110,120
