ROI,n_spikes,spike_times_s
ROI.000 [],7,25.277;32.277;70.776;97.777;122.776;163.776;197.295
ROI.07 [],4,86.777;89.778;93.278;111.288
ROI.08 [],3,87.289;93.278;112.277
ROI.09 [],1,113.287
ROI.10 [],1,110.777
