Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.258,0.17086042877773425,0.027149812968977054,0.010678644962126147,0.16430325097433368,0.007086698281713316,0.1502056890124032,0.0,0.01564893843660524,0.01792653266589792,0.026094087668423787,0.01887588802244457,0.010474482351028514,0.002390699216341148,0.18479791101883242,0.22041500371441514,0.1793790540228457,0.18985994375350612,0.1929195644655959,0.18605629985790192,0.1209972002260426,0.13976984932885755,0.18209619134875638,0.17583228780762525,0.1605276490966407,0.18947769388459987,0.16655138426930574,0.02452364138913821,0.04026919683721891,0.0011388271656705168,0.005748077619053136,0.012104181873354275,0.010919533308887152,0.17314681476090885
0.778,0.1465004942937056,0.016317036907202785,0.006378219074265755,0.19070151867796986,0.0026568080375271195,0.12650988414079195,0.0,0.008350416501553493,0.013086472842515339,0.017124981074801666,0.012648235989618393,0.005850666957410041,0.002152150751757495,0.16111454795539956,0.19102544064550261,0.18328402286002127,0.1822543225123244,0.1775571660115518,0.15925957094050355,0.09551308519389183,0.12449652465845165,0.1480096881859975,0.14215771850067288,0.13112406239162858,0.17265886154340226,0.13929828969974026,0.01827224220850951,0.025266353610208004,0.0004841076604836973,0.000887838214364683,0.0032790870995532753,0.004094109142130717,0.17266061116208836
1.277,0.13293007836936258,0.014032352606217834,0.005444995651769975,0.15108304018381088,0.001503622520950363,0.056302650164851455,0.0,0.003267946166959114,0.006078654169932638,0.010791010696075852,0.0012428518087544672,0.00348527576983013,0.007599363887550776,0.14918099168479426,0.16214175948123075,0.1663665158019558,0.1433717168370533,0.17498796063007668,0.13540533909668917,0.11317481882114568,0.10897521101423957,0.1388345419326452,0.13003233092142857,0.1319634002768841,0.14100230813044579,0.08082934196720745,0.03254623201351412,0.022386035018288016,0.004241588382294921,0.004686004210289835,0.0024138834916134925,7.888320389488855e-05,0.15699461158209033
1.789,0.11503143812145902,0.028596558637037972,0.007885825185306608,0.1037449962526734,0.0018076110471036905,0.0940824456560586,0.0,0.010529575308627609,0.007520381299551883,0.007269644016130199,0.01935823933122917,0.009973277989072077,0.012097723644095209,0.1330335161100797,0.16565553539754155,0.16092906457420228,0.13731419002423187,0.1571918297196443,0.1473092716078295,0.0866874489486524,0.081851745002441,0.13060498892469832,0.0977998369414846,0.07661844190397347,0.11995150014544775,0.09510891400102396,0.06716328944712256,0.03443532044003017,0.0013961642907152356,0.005115437910762398,0.005701951983726368,0.0025004197846005987,0.14145063374204325
2.279,0.11383668660170486,0.0197399345993167,0.006364730492028054,0.15150142086681131,0.0021233489784557385,0.06301791031086319,0.0,0.0013498409925381655,0.010398265543873951,0.01084752281242331,0.010837951586472537,0.004706996351218665,0.012785820049366738,0.1511023892288828,0.145022752194132,0.15317768232894205,0.1324571222206303,0.14334069823335158,0.13609252235947594,0.09072617351153187,0.09177726554412241,0.12737534476406354,0.1109623743896915,0.10565404234399015,0.11213569946834695,0.07731242606302054,0.012147250453792146,0.03576706285719478,0.005143247514409209,0.0028501330729265623,0.004031542021677706,0.0030655658346383824,0.14376181368298346
2.776,0.09502939165174686,0.021619472803189287,0.006142429547189286,0.14665063497411035,0.0019329200783250503,0.11591009760840922,0.0,0.00847153090519093,0.0005535515408848782,0.0009850502368444918,0.0169449147413041,0.00736015322914659,0.008840218800746744,0.10868720782409112,0.12952134027370316,0.141829640080056,0.09575856910204458,0.13292642692532972,0.10715862131879336,0.08736626055153769,0.07801543095685746,0.1076107294101389,0.0948030353313916,0.08068007280604789,0.10345748071547861,0.11374762584311883,0.010005725525976101,0.03969497215257398,0.0007931763514844634,0.005310976247946021,0.00621055471314774,0.0007513729375983432,0.13346255869304224
3.289,0.08214143215922498,0.01474257384238064,0.004977851527144715,0.12546573722305704,0.000650449901107718,0.11732524987933379,0.0,0.01491785205807396,0.009131137993484776,0.014512158144832834,0.006856804617133415,0.006256563052130758,0.0038247550928916445,0.09976035846613487,0.11655349376147868,0.11418102233329155,0.09634573640321245,0.10760540824430916,0.09577035311348749,0.06879871188923593,0.06270464220218074,0.08546898128557737,0.0803911359861083,0.06108664870130115,0.1082519687325195,0.12331158587954678,0.005772405061850414,0.02675669125232587,0.0040681713670645235,-0.0015387209470028524,0.0014540085543565987,0.003611990099854049,0.1565979310085337
3.778,0.07092792422659241,0.004323323606667944,0.008738884531612492,0.14036564893709375,0.0009561548109901434,0.14624495037754004,0.0,0.006763043323925993,0.017304033414924865,0.010874860140606858,0.013059445354136912,0.006075459900148067,0.00940723136416095,0.07328669954904792,0.10121482875977661,0.09901501917958376,0.10482824111397933,0.09313764467824429,0.07816076975418172,0.07242275403755973,0.05551906163145964,0.08807285880038532,0.06154623838991256,0.035184118434645986,0.09049252755722317,0.14996104083294667,0.028122055631622588,0.0017349500600312576,0.00301741803445176,-8.849781882848144e-05,0.0033221369856541528,0.004333444676337467,0.15202693675634854
4.288,0.0655012490896735,0.01906966079446839,0.0066993803670028045,0.06947875553946904,-4.013474122608967e-06,0.10000316080222219,0.0,0.020141070174679095,0.008685936349117959,-0.007284637998252328,0.01654461547229341,0.00630168558357407,0.010972832509643834,0.07062966867399349,0.08775447932004553,0.08404641081124421,0.10074187420484845,0.09801610371768628,0.07714669139630144,0.04685142305709101,0.057496932272609484,0.07160247521452043,0.05843095979641594,0.0663801885322074,0.08545469710677099,0.11318499915698778,0.03117622499038934,0.014284137395631193,0.0007467537655826193,0.004831384935999661,-0.0026300903145422393,-0.002572375375104962,0.07124648935388905
4.782,0.0545678749170773,0.010397884513267584,0.0038960721934560693,0.01784238612963336,-0.0002416992361014147,0.10064678676491706,0.0,0.010978966043641855,0.00692899139822468,0.009062269737400378,0.006315979057416994,0.006357551526922599,0.0012442858001367677,0.06836686240659846,0.07509948132885444,0.09149694790251604,0.07188218471982108,0.06776380828456702,0.0782684510522901,0.036949240074836215,0.033466871364227456,0.05715311219103987,0.07336904642196045,0.05560081843789525,0.06645133851647453,0.11819752044834074,0.01141546547069395,0.019411242031065565,0.0028540427488800506,-7.763794221249309e-06,0.0006256636178551147,0.00219276996885616,0.016879550396475807
5.279,0.04817313303752706,0.013747742555402035,0.004182028150746386,0.01204906233438385,0.0010123554039650916,0.052665293925099395,0.0,0.011473462135116122,0.004469628698451552,0.00987559431279501,0.008759277574160779,0.0081881136158301,0.001384240821958579,0.05547239531933853,0.06161980196434879,0.07668992225804,0.08611238343164601,0.05185574614025303,0.06961873028932931,0.04185746801698586,0.03600141742045478,0.04168990364661996,0.0405362503863853,0.06377686445285373,0.05920664126536924,0.06382056746067852,0.037372026577270186,0.011076711799341235,0.0024033774988288367,0.0015888002568069668,0.0015396010188752514,0.003132543090261531,0.010051766473936899
