ROI,n_spikes,spike_times_s
ROI.E [],2,42.277;112.278
ROI.09 [],2,41.277;112.785
ROI.10 [],2,40.777;113.276
ROI.12 [],2,41.788;112.278
ROI.17 [],2,42.790;114.280
ROI.19 [],2,41.788;115.288
ROI.16 [],2,42.790;113.276
ROI.18 [],2,42.277;113.778
ROI.11 [],1,40.297
ROI.13 [],1,40.297
ROI.14 [],1,42.277
ROI.20 [],1,42.790
ROI.21 [],1,41.277
