ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.F [],1,0.0,0.0,0.0,0.0,0.0
ROI.31 [],1,0.0,0.0,0.0,0.0,0.0
