ROI,mean0,sd0,thr
ROI.01 [],0.07007338230812496,0.01125461244756463,0.12634644454594812
ROI.02 [],0.05301981190802275,0.0017486101942605196,0.06176286287932534
ROI.04 [],0.01610981399476397,0.004151351650109476,0.036866572245311355
ROI.05 [],0.02368142931048028,0.0031560415546451827,0.039461637083706196
ROI.06 [],0.2602517780060259,0.029049422545632555,0.40549889073418866
ROI.07 [],0.017226578709827776,0.0008679260059718733,0.02156620873968714
ROI.08 [],0.009773456877881455,0.0024178094671371405,0.02186250421356716
ROI.09 [],0.008185057277421678,0.007648547487437178,0.04642779471460757
ROI.10 [],0.10705665143560085,0.007857318286588673,0.14634324286854422
ROI.11 [],0.04437448783074804,0.03154332554385831,0.20209111555003959
ROI.12 [],0.015384400443580148,0.0013329560246394443,0.02204918056677737
