Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.257,0.4269392057419405,0.06853559511412247,0.039613853766318666,0.11616238473058686,0.012260083296747123,0.20788779612703115,0.0,0.04567213251290802,0.05863386326836221,0.08230573749236086,0.05489762736250529,0.022648604211782546,0.03229393468065487,0.4343926575647987,0.45064954679063807,0.45187855058254256,0.44401154011675836,0.4471864726694782,0.40838479964369984,0.45788222140219487,0.4306426350572507,0.45644673318615653,0.42814428928017234,0.39195913855627706,0.36535545564695665,0.16846739749552817,0.07352330249361462,0.08124724101458584,0.012685754778847352,0.01569428879525101,0.012793126016250735,0.013248195391244746,0.1291496326806879
0.779,0.3796685836005477,0.07231908120265189,0.03803324999792404,0.12327725641370992,0.01081570853516653,0.161317231162637,0.0,0.04942154977541391,0.07957280717673054,0.07146591119847624,0.05755737374467966,0.012767322969861116,0.04096617504134892,0.38428396470241954,0.40446603604553916,0.4038413379486556,0.3918548504151137,0.3918803215375697,0.35488854846345164,0.4147450534064646,0.36061397892623703,0.4196128556289296,0.38107600418160414,0.33868694699107826,0.327159026566091,0.13571129834073686,0.0878224025260448,0.0789147081686618,0.012184207554331231,0.014343640025877827,0.009387941683763064,0.012484118027401275,0.12321405874638437
1.289,0.3271976610741039,0.055628585430740375,0.03391006210529433,0.10057435339345164,0.009493575741836967,0.12343856541945798,0.0,0.03497950900471168,0.05918614402576591,0.05322835084126308,0.04415120421797093,0.02050771168996955,0.051076935369232294,0.3345416531579419,0.3644932218136948,0.35755828419333974,0.332915755979576,0.3405524070858005,0.3122476389445751,0.358178130419495,0.3116619177165048,0.3526509201400695,0.32772812709942484,0.2939028797369819,0.2841206805205103,0.1327500899278742,0.08034776077675011,0.024412387366748382,0.016551190575818754,0.015536565403649298,0.008935154748178005,0.007642198980478828,0.0997017268152467
1.779,0.29127331884509156,0.0474283876338689,0.03517689930689835,0.09377900077632789,0.008497182775263784,0.15127039261816816,0.0,0.016157069276369153,0.05028624175108923,0.07018996348887548,0.0592141788633316,0.020614065294255413,0.04154301574408199,0.2936798141163212,0.3204874175441311,0.31972223368847286,0.2944481069006423,0.3142320612065367,0.28196406496821913,0.33515215225810424,0.2804899758522175,0.31922900482093836,0.2876694571177258,0.250838001019698,0.23796344381974951,0.13142701968768156,0.07548646766338127,0.03876854332781769,0.018988016744126746,0.003388168537657167,0.009773074729515817,0.012446933741013647,0.09235822432733366
2.279,0.2554167833243593,0.0372952796001024,0.03542430185550262,0.0495327337567539,0.008268666097863822,0.07130728844395492,0.0,0.0352498323966173,0.05557189034744242,0.08101501681293106,0.06805102408763507,0.019469803231704823,0.03147867952954189,0.2687061434636502,0.28516620140236637,0.2830730505327172,0.25313064157195797,0.27394790316346873,0.23414300013110048,0.28615417080298017,0.24647745639970914,0.284088892160878,0.25756747152422865,0.22364646675982705,0.2159012699197073,0.0763359116985033,0.042649737576995306,0.029214632281842887,0.015711847766863254,0.0096609602823421,0.008869726433900084,0.011249533079274811,0.06276769863821725
2.778,0.2195323982257325,0.03557773805379544,0.028760522031130817,0.05553641707489979,0.007074130225680545,0.0387869162949902,0.0,0.035699335540674865,0.03284016271655183,0.0604132428773755,0.06082692709343564,0.014331661041538336,0.024673193859636247,0.22689664087948874,0.2410773995497538,0.2702965047433239,0.21709046320677802,0.232322286870874,0.2054155340993241,0.25253580291739325,0.2098803891974718,0.23399032798738256,0.2185919842291645,0.18983737455645264,0.18793516425936843,0.06161832622847502,0.05905806800189785,0.028301988327728986,0.011828678241322119,0.008363130569646432,0.005598161343099249,0.011053863075874979,0.04503694594734709
3.279,0.19676278978081457,0.040713144404343676,0.03206049929953684,0.042671380575976234,0.005717439595545167,0.12127500358785309,0.0,0.04253506957505686,0.020986987158498355,0.06195204934724337,0.08360167874763774,0.01637999071649857,0.028773350354658063,0.19272458188425395,0.21323277282053343,0.2256066282796018,0.19961620952165546,0.2135035323060225,0.19244371304917357,0.23958635298607087,0.19300289767611958,0.2065675437810465,0.19419914578847258,0.1688094027530353,0.16679500872826125,0.12750343767125774,0.07176140001646143,0.018854289153528277,0.009887542197376687,0.00984592760086276,0.005837351816815666,0.006911107556395226,0.04449157127633655
3.777,0.17031768646966408,0.039527658316654626,0.024683110930618608,0.028621604181701177,0.003317831642362669,0.09377058248517203,0.0,0.01391293569698297,0.0012891160080726806,0.04862428891449021,0.07581779064261811,0.012699751312560124,0.032613149987068824,0.1813206099823899,0.19556772207933265,0.19303710930842738,0.16460264739078267,0.2002507010179856,0.16679518764062512,0.20182347453766508,0.15955490998945562,0.18657545049517,0.15945009154797776,0.1496958441980563,0.1430165820965078,0.11211383157070126,0.06013070587506694,0.015701693737577987,0.008046369669034933,0.005238710251812016,-0.0012251810131777637,0.005419416412716198,0.017526296424277086
4.288,0.1530123921561004,0.04490900809122763,0.018275934593971185,0.038189649967040065,0.002702042737862986,0.06436634615697696,0.0,0.01793948879597452,-0.005599305746277655,0.030354771725399205,0.06467000385381197,0.010134697644070082,0.021262269596955655,0.1517532511496192,0.17356896384562606,0.18869602231551025,0.15134513485085602,0.16923331072358827,0.1310490506415368,0.18333003547881083,0.14467159859234732,0.16898514409854262,0.1516935643609585,0.1274899299220441,0.14054754597473168,0.07574445737558098,0.05680380218427497,0.0463958266901178,0.0010653247429449442,0.012539574354857641,0.00016698059869801817,0.0041961518451218765,0.03137892063864498
4.777,0.13385047526391808,0.04062485742594667,0.02266470855662721,0.04686549701625651,0.0029094445826228017,0.09801269505040446,0.0,0.027064532867505618,0.01638846216833441,0.04861622500800788,0.054827504504634784,0.00811424910527269,0.024372725167341007,0.14129433599704375,0.14787278757597655,0.15505552960957644,0.13806724199609977,0.15308449734107044,0.11705902020469747,0.15842815994180298,0.12328235175649474,0.14993368176188407,0.130877023158122,0.11807861673070016,0.10843280553997799,0.11224973216748746,0.040428563853099446,0.06134808393625505,0.003354697916209967,0.011601870835027183,0.0032354969820310073,0.003629410009277743,0.05257415933456494
5.278,0.11983681626551235,0.02343369819139607,0.01785694417149429,0.027411129964275284,0.0036752610727568634,0.10608403256247331,0.0,0.027392615678849718,0.014419549446465242,0.045796902726655694,0.04673179703933243,0.005838059727092397,0.02028333068837723,0.12359522734480163,0.13432117918751707,0.14379544214125595,0.12071493254583815,0.12738724401835966,0.10585882147781346,0.1527005894883835,0.1129775903140795,0.13693547259630431,0.11761075211101316,0.10321944670009042,0.09965163796838883,0.10711803630006801,0.021859173996623585,0.039702251256739436,0.005036147342710609,0.009336587061315509,0.002435108246423778,0.00431163043109578,0.009862659651061643
5.788,0.10597562496714256,0.02901428415915895,0.015702353441155142,0.011741748588368676,0.0035016561851359137,0.08589003035641797,0.0,0.05139970196876434,0.020790286768395828,0.039840701628220114,0.02828613240156741,0.002096542217212697,0.011222459426991132,0.11248053350847528,0.10974451796634019,0.12889627374783177,0.10929406626841279,0.1194913180623691,0.10101043411470186,0.12901447794774182,0.09804894017209058,0.12090851109657606,0.10367497726064773,0.0946718160830899,0.07532633317658256,0.10749855018058305,0.035566265113237246,0.03812694737102362,-0.0001388168924708897,0.008007573196048686,0.0009074943368301608,0.011626578846568394,0.017583615026931253
6.277,0.09597587679666193,0.04529245835708897,0.01732865575607736,0.0382223294559502,0.003481597361673073,0.16679962727155037,0.0,0.06477485495747849,0.02554669007982114,0.038446180857268517,0.030373424559610982,0.005193115852544667,0.013049705119745975,0.09517713873340625,0.1029988008739775,0.11734619960502589,0.0908931363972134,0.10059186333106783,0.092649990251507,0.1174036305451093,0.08658408151015458,0.09328315925110663,0.09701894871641369,0.09377617209701573,0.08391766119867519,0.13611762222358878,0.05525014624642916,0.05581380033864489,0.0031804706760794658,0.007571844298223827,0.003166127154018278,0.006617757009812883,0.024290832631788183
6.777,0.07927847202196937,0.017459446957740436,0.011791734333062789,0.009263777879180873,0.004397391657110075,0.06604845845735526,0.0,0.05095505520159797,0.02648215914177818,0.01749465152880145,0.028131920951566424,7.83614005077184e-05,0.01048669101169741,0.07343003556003988,0.09454947716956995,0.10088035643094963,0.09250644226550049,0.08969355783421858,0.07883157635855041,0.09240760413748385,0.0728366924635138,0.08617182765959848,0.079562355361679,0.07237311343930028,0.0556049552198663,0.0666165376251846,0.030901645074938474,0.014871440348114972,0.0015374010915491852,0.005994933695648831,0.007173875924644157,0.008448896854862279,0.006631674831012515
