ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],133.279,33.278999999999996,80,100
ROI.02 [],167.779,17.778999999999996,130,150
ROI.04 [],132.778,32.77799999999999,80,100
ROI.04 [],166.777,16.776999999999987,130,150
ROI.05 [],133.279,33.278999999999996,80,100
ROI.05 [],166.277,16.276999999999987,130,150
ROI.06 [],60.781,10.780999999999999,30,50
ROI.06 [],153.777,3.776999999999987,130,150
ROI.07 [],132.778,32.77799999999999,80,100
ROI.07 [],166.277,16.276999999999987,130,150
ROI.08 [],131.778,31.77799999999999,80,100
ROI.08 [],166.777,16.776999999999987,130,150
ROI.09 [],134.288,34.28800000000001,80,100
ROI.09 [],138.779,38.778999999999996,80,100
ROI.09 [],159.279,9.278999999999996,130,150
ROI.09 [],166.277,16.276999999999987,130,150
ROI.10 [],163.785,13.784999999999997,130,150
ROI.10 [],165.778,15.777999999999992,130,150
ROI.12 [],133.279,33.278999999999996,80,100
ROI.12 [],167.277,17.276999999999987,130,150
ROI.000 [],82.286,32.286,30,50
ROI.000 [],154.278,4.277999999999992,130,150
ROI.000 [],192.787,42.787000000000006,130,150
