ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],33.708,0.0,30,50
ROI.02 [],83.70799999999997,0.0,80,100
ROI.02 [],133.70799999999997,0.0,130,150
ROI.05 [],35.407999999999994,0.0,30,50
ROI.05 [],85.40799999999997,0.0,80,100
ROI.05 [],135.40799999999996,0.0,130,150
ROI.03 [],30.107999999999993,0.0,30,50
ROI.03 [],83.00799999999998,0.0,80,100
ROI.03 [],130.108,0.0,130,150
ROI.08 [],51.007999999999996,1.0079999999999956,30,50
ROI.08 [],101.00799999999998,1.0079999999999814,80,100
ROI.08 [],151.00799999999998,1.0079999999999814,130,150
ROI.09 [],35.407999999999994,0.0,30,50
ROI.09 [],85.40799999999997,0.0,80,100
ROI.09 [],135.40799999999996,0.0,130,150
ROI.10 [],33.708,0.0,30,50
ROI.10 [],83.70799999999997,0.0,80,100
ROI.10 [],133.70799999999997,0.0,130,150
ROI.13 [],37.007999999999996,0.0,30,50
ROI.13 [],87.00799999999998,0.0,80,100
ROI.13 [],137.00799999999998,0.0,130,150
