ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],31.277,1.277000000000001,30,40
ROI.01 [],38.779,8.779000000000003,30,40
ROI.01 [],79.276,9.275999999999996,70,80
ROI.01 [],87.783,17.783,70,80
ROI.01 [],91.787,21.787000000000006,70,80
ROI.01 [],126.277,16.277,110,120
ROI.01 [],157.285,47.285,110,120
ROI.01 [],189.288,79.28800000000001,110,120
ROI.01 [],193.294,83.29400000000001,110,120
ROI.22 [],88.777,18.777,70,80
ROI.22 [],198.778,88.77799999999999,110,120
ROI.23 [],188.277,78.27699999999999,110,120
ROI.24 [],142.777,32.77699999999999,110,120
ROI.24 [],184.778,74.77799999999999,110,120
ROI.24 [],190.781,80.781,110,120
ROI.31 [],64.276,34.275999999999996,30,40
ROI.31 [],80.29,10.290000000000006,70,80
ROI.31 [],115.277,5.277000000000001,110,120
ROI.31 [],123.286,13.286000000000001,110,120
ROI.31 [],130.776,20.77600000000001,110,120
ROI.31 [],135.278,25.27799999999999,110,120
