Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.257,0.0967682658947034,0.07619702337461208,0.08363972162660804,0.37709712498003206,0.039920657169184436,0.1776883196035168,0.17125561243844747,0.14139344900368314,0.06284654775037325,0.08346679485285415,0.023899998456343947,0.0169968759383356,0.06639848953965947,0.010011387193006054,0.010539916345260763,0.0106111041401587,0.05623882271300601,0.022170315578639996,0.1119169968629294,0.02293419693392867,0.05207411669520702,0.050338725429909456,0.11323549110192707,0.0,0.1519618482171543,0.02434802889835686
0.777,0.09608756824288849,0.07461290405414857,0.08200545274220637,0.34309645096301206,0.020406281866171015,0.16426044548646165,0.14063239352140106,0.10035276999035697,0.056003516469764474,0.06681017534437148,0.026691227781851876,0.02171621057702104,0.07318864096384908,0.009443659199040413,0.0078032262703669735,0.009482622033404053,0.050178996603521896,0.029139077324979598,0.10579115688486998,0.0136323221854812,0.05056397055043322,0.04852872339080981,0.0844144391832464,0.0,0.1272172400582988,0.022121324758188062
1.277,0.11085579739321808,0.073768927720489,0.11159816907096932,0.3207904401120318,0.014620377851169462,0.15177619021124011,0.12026779053346391,0.11965542572303974,0.050686860051625426,0.05775230120796706,0.030757754571802232,0.03289081877897774,0.06256386288925236,0.010057576144057258,0.009002885853534714,0.010654734904019995,0.052659471138538624,0.03249116629951113,0.07395818895878482,0.015230657893952894,0.0521956813268881,0.04304370235394468,0.0883922899356232,0.0,0.11376840829451329,0.018966366078903986
1.787,0.10545890268887458,0.0647470507596065,0.11694734519886156,0.2985692485788851,0.013676302094688952,0.11608167774040382,0.09519584729312479,0.05527365685707826,0.04501932939544162,0.04521793534600697,0.02600340845916683,0.019396091092824187,0.04757810280478763,0.006914862396096033,0.007389361279269976,0.007148022523725113,0.0502593173554843,0.023415152781442364,0.06409007053550589,0.011071159863894757,0.04397316541781123,0.03478416522517391,0.06015019525060429,0.0,0.09853487477866295,0.016338695766759028
2.278,0.09360603995850676,0.05427681807292984,0.11862551996102007,0.29570722393354687,0.010241404268372101,0.10290243928674422,0.09513767435196034,0.06719324405728244,0.03986363664113046,0.04268502597273454,0.023938959910903234,0.023646452704129198,0.05547457468537781,0.006898378474975365,0.008021400475560912,0.008402474880737278,0.051435938397241684,0.024228678581835493,0.05354476163291042,0.008318330506696454,0.03701812216408436,0.035033165479838056,0.08015366790474256,0.0,0.09324529776491108,0.012673610784983707
2.787,0.08615137594128931,0.04295780460931729,0.11621929013273241,0.2892182844228091,0.021142542331125266,0.0846505060445324,0.09060238776281598,0.07273886395098529,0.035477169491145495,0.04086146510679106,0.02056167095780236,0.015899862661334894,0.03747029530854312,0.006164448177178881,0.008941660818732945,0.007884212219085052,0.04956687697113634,0.016010459610432508,0.06038532737761101,0.00711276962205581,0.028512779920667503,0.029099889522291218,0.048992473665160456,0.0,0.07044342636799443,0.012926774322632685
3.277,0.07460460714633013,0.044916687967092576,0.08858993850174195,0.26142224013563153,0.01426500131820837,0.08968473287512621,0.061419870283900266,0.06179163867758904,0.03167068680062328,0.03177352379503007,0.019761502027393445,0.013529484329190726,0.03435099676833767,0.006955184060946673,0.006420549125196962,0.010235808142389566,0.051362165490987946,0.018092153535205165,0.03275844366526836,0.00420539386484934,0.026496193521400726,0.02821123071535498,0.07077562376472167,0.0,0.05790791641145046,0.013316436192369423
3.79,0.0569102168282849,0.03531256674463825,0.07385582823573332,0.2318798904540488,0.023424616816038635,0.09448344146432645,0.06598526668386555,0.0723659585509606,0.029351099616746,0.031329790720513014,0.012331270903729772,0.0010707491471654738,-0.002251729356601576,0.0034127769648034947,0.004956021695148837,0.006867958881983959,0.047791783446606804,0.0012559382715638576,0.008462135937150927,0.002932889455847523,0.020124672787816673,0.02253103823955532,0.05369545926342885,0.0,0.04056725777967268,0.008612131791300397
4.277,0.05584169771160994,0.038069944566730234,0.06899558939022792,0.2240613577433601,0.019003561069560415,0.09089174260198062,0.08589019044415193,0.09726650735428592,0.0271807663813638,0.02941079904992433,0.01453190568238946,0.003846565001666133,0.008596862006904578,0.005443575154164112,0.004428098128796836,0.005525994947295805,0.04543226110886029,0.010310872649399623,0.02548907134540508,0.006881060022236094,0.021349352198496173,0.02113727229915693,0.04349742252885485,0.0,0.04380009466355882,0.00865399701766481
4.775,0.04906765810520666,0.04431869971330651,0.06737823374534106,0.21985644257296835,0.012500481731620432,0.07142354503236192,0.06825403967032334,0.06998203563915198,0.022874344038622624,0.02632396070925176,0.01745765099313545,0.013336911536531942,0.026555641475564426,0.004808197872593262,0.004791421616021086,0.005029565762692598,0.04068085380377163,0.017285111109712634,0.02084985418917354,0.005679455470618027,0.022432932214544184,0.021511614183195624,0.030551777823832272,0.0,0.0397897359453125,0.007804468893145315
5.285,0.043400146731242456,0.03574486581456763,0.06935587894382549,0.20257522048076132,0.015186802601246338,0.06837354701771116,0.02450112710165241,0.023092085586329213,0.02276389624165255,0.02752967598557897,0.013745434495232757,0.017337708594233538,0.021578005440319414,0.004544615510330801,0.005395781846260722,0.0047774197258742355,0.039233173645862006,0.00870565106113383,0.030914365784195607,0.0068495926538941695,0.017091137954083496,0.02401037599606484,0.03319318922250437,0.0,0.03262981562808905,0.009426739266930589
5.778,0.04160319908672187,0.029802738874424355,0.06379378755149463,0.19311725146897402,0.018338209666056458,0.07925970805675688,0.06811330944301283,0.09621270141175817,0.019579419730572065,0.025621997778001393,0.00986892686015329,0.00489746386599022,0.012018212181838546,0.004576141337413596,0.003350790699179603,0.004765417172043094,0.03424842529833098,0.007159193820514782,0.027806732354486753,0.006194696147724952,0.01596558472939356,0.020818539452544194,0.04113361093689979,0.0,0.027007230785306202,0.0037308295306225942
6.285,0.046308429586373816,0.026524568633053313,0.08639411928025018,0.17968173147733182,0.02012692153189174,0.08993699446243072,0.06212329213773159,0.047767183041458626,0.020473968946341178,0.030840351459687488,0.013930067830334257,0.01375173656215556,0.026103585868837303,0.00275437179203987,0.006710421177163675,0.006714211657009296,0.03493058300028174,0.014841188464737807,0.06427525007537004,0.011281791135648462,0.01847552878690777,0.022479422678363694,0.04912529515609022,0.0,0.02863769683588118,0.009461909954812896
6.776,0.056344173086851565,0.02827803893792154,0.09228666914860556,0.179662037129692,0.018747553122160025,0.09152269975003562,0.057532261969061596,0.047860510066396786,0.021950829546093995,0.025673143580457965,0.013081374039615465,0.021796964811618916,0.030237778373579764,0.007531384769787878,0.007113521927785416,0.009140527746796535,0.03526011691110776,0.01614559055640337,0.05741775345546389,0.014288777836732056,0.012952452791141525,0.022249788297213396,0.035402853897181785,0.0,0.02938017481641216,0.00929730406546399
7.285,0.048778977074948895,0.031188693009920693,0.0618150773165041,0.1560687344639572,0.019321801770052157,0.08201604204691641,0.0327348907927564,0.007364019343794516,0.020972634239925167,0.022608664097114036,0.012348829229800873,0.01897767795631303,0.02251528614735309,0.0075286611711559825,0.006748582944088147,0.0070782765887619885,0.035449958873187595,0.014801787167890594,0.038653903846531126,0.012300465223276257,0.013010303594086845,0.023481255436079818,0.04852415620450366,0.0,0.03354613972679305,0.009027605430342665
7.777,0.04234383996259081,0.017818945482603963,0.049153234123700616,0.16152405998895822,0.02448174503864886,0.08458333702465717,0.021228415455607857,0.030175377328926615,0.019168930043262564,0.018818096207149998,0.005127629913002473,0.009652082852337871,0.027618743366763884,0.0030061255328391445,0.005098565938656238,0.007926933981665161,0.03191357426781471,0.003390104230115172,0.05548208296407461,0.012246963977954833,0.004803929916505826,0.021392183281486295,0.04646861076918855,0.0,0.02656534694367137,0.006936451245355771
8.277,0.031121077702390844,0.002436579788360633,0.041067431222899506,0.14662830162883406,0.026160610052801323,0.06289494465271955,0.01581761748942621,0.009024201604318091,0.013168733754655836,0.012403569663030042,-0.001120334668434502,-0.008354421389573043,-0.0031896443109938333,0.004423224389312349,0.004025482107790486,0.002101636829709686,0.02909634604989868,-0.00519828587914931,0.0659156296313914,0.010187974587396087,0.0004916994029391595,0.0182513271096164,0.0405231613956421,0.0,0.0161279988996898,0.007085244768412846
8.777,0.0410585596757267,0.008097854989324024,0.042728009202943756,0.1542874781994442,0.0277661951364683,0.07792808363447144,0.024719648000905602,0.020114978502484112,0.013556555025316944,0.015130742585269155,0.007035689005069216,0.011806675962022584,0.03830826583039098,0.007792041839755167,0.006496819133275062,0.009774831201093983,0.030090178484065852,0.008569615890341883,0.08428328343211755,0.013513806817608746,0.007444675201828048,0.016689198084754282,0.06145458828708295,0.0,0.025792956756021924,0.00574429349977727
9.289,0.03928507981190786,0.007430089301530352,0.038406694914400456,0.12248223554984615,0.019799888163723384,0.08233338917411846,0.011299188639440223,-0.005838362927116553,0.012943591169419288,0.017385532724111044,0.007265319086647917,0.007228089403756382,0.027819028926937238,0.005326043277748148,0.006680658435517728,0.006510986556249127,0.026532896966682415,0.010495535876647406,0.06633286911650352,0.011208616584017167,0.005668569527609803,0.017436487329557947,0.03541503068950115,0.0,0.014913885378210515,0.008303558843688894
9.777,0.04164314146663709,0.004922197681516492,0.0403430167736784,0.11010314398783341,0.02233479016049553,0.07461647932989264,0.007311884912425703,0.007159861760781004,0.01016331926237783,0.01640795317481003,0.0054087082613974895,0.007587763072933883,0.016906028177842158,0.002157226048452092,0.005519685600915067,0.007381321190844321,0.026629684513287892,0.004343710992501506,0.05342239266795695,0.011512635012837643,0.0019868565949576512,0.014245539833871137,0.03492394465697583,0.0,0.011093689554852388,0.007923507887240423
10.277,0.0436401180566913,0.011757352675652089,0.04889011064906607,0.11132174655509298,0.019433788742331613,0.09958395944318364,0.04081238748572297,0.053264774453543745,0.011298370605246256,0.01301347127726387,0.006870651356407728,0.00775590025238488,0.016561708683005934,0.008614545700655464,0.005205136190187678,0.007224945387239343,0.025241116812592595,0.00871790564678438,0.060696412565144735,0.009429726356736187,0.004813709335630553,0.015271265343200455,0.029655758320030843,0.0,0.00619637728967319,0.005203974757590563
10.776,0.05182958165949157,0.021340946798066963,0.08335012149029955,0.0897314266604996,0.01083263532949982,0.08020845031089104,0.01801434655119165,0.021898932928523563,0.009657588758598618,0.012911946574241495,0.009434723847244945,0.01564190245502554,0.025118930455471467,0.006323260225677388,0.007985099132883719,0.006689351995977722,0.02506183884413317,0.014564070932318103,0.04657563816876362,0.009749601924683693,0.007886150583244935,0.01487805025301807,0.03426051616672752,0.0,0.01136336794302689,0.007386673844000405
11.276,0.0653767127376429,0.02755370098705903,0.10354784996987614,0.1101700973712803,0.021371528087223826,0.08294498805421105,0.04463726420419131,0.08820238371848389,0.011871137266021636,0.011920476596666035,0.009863813893861323,0.016848238922792844,0.025306915978922574,0.008318085153795843,0.00852392549433316,0.008508818289157866,0.028958244866610985,0.01399918161891383,0.06750978310657667,0.009782975222978916,0.005848964624982086,0.014025225021888642,0.0542456566411202,0.0,0.009803787074793211,0.009368592533805752
11.784,0.064361171822688,0.02493008402437301,0.09895763937336187,0.08620697158325122,0.022395281247726877,0.08025582704489842,0.04428802183891779,0.07727130662314692,0.01083168040711414,0.010758811772003699,0.00955257052726562,0.0068141085667146346,0.017545661661689926,0.008503191629463756,0.005661933267532387,0.005930078219483086,0.02508384893988989,0.011924317271093426,0.06890149967743295,0.00990202735586657,0.005230290166708096,0.010153107386183427,0.07657835614472958,0.0,0.004914863534459956,0.005907065591223481
12.279,0.05712478224633494,0.02807152671178863,0.080275072716417,0.08076889450420921,0.01636348548271812,0.052278738108783016,0.015220929392880892,0.03675893111465711,0.007840219314012317,0.008096744234206386,0.008974663178896636,0.013728909129397691,0.01991027341519343,0.006901101458865648,0.004708509264587459,0.00771619826151144,0.024080177190951273,0.009677935030776122,0.05271230039226119,0.009050346219578611,0.008863643327411191,0.012174176874671181,0.04521280234402251,0.0,0.0008845734961035111,0.005549814718382574
12.787,0.050309394186702154,0.018851198952399843,0.06996881094343978,0.07146560679875477,0.02004557711604091,0.051213014092119036,0.03494993491600602,-0.0002574943649912583,0.006445474337858542,0.0076603059095680095,0.0069583787819605,0.00787370355262379,0.01110824887493996,0.003154427612251836,0.0036652835591050354,0.005282609795005602,0.024396587787492423,0.009360588582936492,0.056748628202074734,0.01008873018374478,0.007739547709975012,0.015875394062814796,0.04011165457483521,0.0,-0.0014177528762466588,0.007067058971124269
13.279,0.03681087659239588,0.01368421394330424,0.046882606505464046,0.07295103619878632,0.01635032597274418,0.04862821996235385,0.023902237030470782,-0.0013541352616951979,0.006180774267931398,0.009386636358915413,0.0060445921649269554,0.008524770837596103,0.016791344335311226,0.004283067252807286,0.005339645895674568,0.008519858982573708,0.0216515959811661,0.008527156580044241,0.04976203123572646,0.007289103146154407,0.0048720245388141495,0.01817734770785055,0.029689695368665014,0.0,-0.0031774476538278746,0.004936822717013131
13.784,0.027357440115613085,0.00448162150369397,0.0366310089540424,0.06231998269859765,0.01091497761153499,0.058320788119672826,0.013546491842047773,-0.004192733696177602,0.005328540356926322,0.00998418102841031,0.004034099327342599,0.0009040056972177671,0.015782067405168992,0.0022494007924795736,0.004139971891258991,0.006888780564264315,0.01921688155298794,0.007035751349629357,0.04302881375781366,0.006436506185011776,0.003275835654312114,0.015235925598855922,0.028531063319512134,0.0,0.004787324329038916,0.006055110600961235
14.291,0.01912766693045419,-0.002093846753108294,0.019769674583142036,0.06953207184938487,0.016194219820430757,0.056911284806053154,0.015941276168712857,0.012358823897143921,0.005487587719670398,0.014298260743336256,0.0012276534304263731,0.0034119524780277643,0.025742931114763234,0.004776532677688309,0.004121814040305911,0.005886194395264862,0.01867948986770077,0.004330904935296851,0.04324544955452464,0.012820214252589758,0.000879262995474158,0.01768414065254071,0.06444894735719937,0.0,0.011437417511839167,0.004149356066139069
14.777,0.00917583204391017,-0.0019384235446237405,0.002203289018404448,0.05872425970295321,0.018245154440827104,0.058013473038015066,0.049841665800670516,0.0455026850697573,0.006121391516828151,0.01190591632691772,-6.020075887479082e-05,0.009284777204647893,0.015790389447019007,0.00501424158153969,0.004984858118023692,0.005237153837150302,0.014368982344448228,0.0004043267902091119,0.05157735601185534,0.012301760316557624,-0.003456834750934563,0.013412181897849871,0.04909156012578655,0.0,0.011188487780504647,0.008317245554140987
15.277,0.00398648752472256,0.0030694289847492794,-0.011222188377652447,0.05871676731702632,0.010612096401916819,0.05455911056585025,0.03284524092436479,0.05019464314482186,0.00438454298174329,0.01353911032649804,-0.001272218432276842,0.0009844294453577027,0.010074862711642823,0.0035991706264338124,0.00446931183611259,0.003167588725749383,0.010067726833047666,0.0018964033788363894,0.056370930096385614,0.008903324731750943,-0.008068098623741325,0.014748053241776223,0.03350210854099541,0.0,0.0179479032780682,0.005985710955257059
15.793,0.005239645132070192,0.014893838715563127,-0.0028779134710043347,0.0567234894532186,0.008247790668945461,0.058944074069705095,0.056600201059386415,0.06815695721802366,0.003744080206488457,0.013640761825013784,0.0077322204023903135,0.023278293531894895,0.036294553146159085,0.004761318227699357,0.00457700252842451,0.005200455198093734,0.009716700388534553,0.016471488333913806,0.09608726658487657,0.00655071741320127,4.2106700657622544e-05,0.015428209215918712,0.044080961235070895,0.0,0.0182289472324079,0.0016237091753269056
16.276,0.0004249582028403843,-0.0008388031553952347,0.004027072937386983,0.08796562520994172,0.0095174649815231,0.04912170669032191,0.07153353954125362,0.06764735261160675,0.0033887291580611636,0.007937004655515917,-0.0009406249120491078,0.009821679222305204,0.023463825364233235,0.00042866178700839513,0.0029309479185812637,0.0009859901775245896,0.004196858364037091,0.002447875587704577,0.05691684041443232,0.00064349922423092,-0.005691303489894878,0.012788625956281018,0.007851729734753942,0.0,0.009574475586784988,0.002470612050042893
16.787,0.013204877292522637,0.009080888344040113,0.045451534333836516,0.06775560476938797,0.003913767049348882,0.016702077118671,0.08793598022931184,0.1456553896378244,0.005674040372052371,0.009636102988763544,0.007748920299847089,0.013037065998051024,0.01474989716920099,0.005559366050196176,0.004122420923042201,0.002096390325347692,0.00539664375353891,0.010164229390718692,0.061028268820981765,0.0013715094650802754,0.002298194951858238,0.014366840926257772,0.014889030751744997,0.0,-0.0019628125024544574,0.003715182363612785
17.277,0.11523017026727078,0.014571949450941493,0.10018850471229848,0.31720060050645316,0.04520975737492136,0.04056796818362102,0.2426997216508172,0.24891755329981108,0.0058157624060606265,0.016123200174327484,0.008912548889368483,0.021889167598209986,0.04527743981293911,0.03363315083371964,0.010207659724436555,0.007025286382756147,0.04401570769619533,0.021425001010887297,0.7337944875500817,0.009836231042131133,0.011227795533721758,0.04509842343727967,0.04936721425386966,0.0,0.008914360753163313,0.006240057536379312
