ROI,n_spikes,spike_times_s
ROI.05 [],6,28.780;51.279;79.277;102.276;127.278;152.778
ROI.06 [],6,25.779;50.277;78.278;103.277;129.777;152.778
ROI.07 [],4,50.277;54.778;101.788;150.279
ROI.02 [],3,50.277;100.286;150.279
