ROI,mean0,sd0,thr
ROI.01 [],0.006867805096892633,0.009077744518507803,0.03410103865241604
ROI.02 [],0.0028486108947109157,0.0023171137149788626,0.009799952039647503
ROI.04 [],0.00854221656017039,0.007149410759009884,0.02999044883720004
ROI.05 [],0.004241660028307855,0.003571951156042049,0.014957513496434
ROI.06 [],0.07606146064141259,0.03046581657831389,0.16745891037635424
ROI.07 [],0.0013883063250548816,0.0013581536763939846,0.005462767354236835
ROI.08 [],0.0031624173299940124,0.002835177228437841,0.011667949015307535
ROI.09 [],0.009705263860690561,0.008648292826225734,0.03565014233936776
ROI.10 [],0.010289051909391703,0.008087112619524743,0.03455038976796593
ROI.11 [],0.03652602134935517,0.02231005156491405,0.10345617604409732
ROI.12 [],0.001994096494912716,0.0017518066183723948,0.0072495163500299
