ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],6,31.282333333333337,26.032,17.254352732635965,14.788000000000011,66.28800000000001
ROI.F [],1,15.776999999999987,15.776999999999987,0.0,15.776999999999987,15.776999999999987
ROI.B [],1,22.787000000000006,22.787000000000006,0.0,22.787000000000006,22.787000000000006
ROI.D [],8,23.093249999999998,22.531999999999993,15.98674146558641,2.777000000000001,43.283
ROI.09 [],2,18.530499999999993,18.530499999999993,4.253500000000006,14.276999999999987,22.784
ROI.10 [],6,24.529666666666667,24.7805,8.317993621594628,14.276999999999987,36.77699999999999
ROI.11 [],2,17.778499999999994,17.778499999999994,4.001500000000007,13.776999999999987,21.78
ROI.12 [],2,18.284000000000006,18.284000000000006,3.495999999999995,14.788000000000011,21.78
ROI.13 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.14 [],2,18.034500000000005,18.034500000000005,3.246499999999994,14.788000000000011,21.281
ROI.16 [],3,25.953333333333337,22.784,10.64881856775149,14.788000000000011,40.28800000000001
ROI.17 [],7,31.065857142857144,24.279000000000003,20.410379400327326,2.283999999999999,61.77600000000001
ROI.18 [],7,33.70871428571429,36.790000000000006,15.383323918305507,15.278999999999996,61.77600000000001
ROI.19 [],5,32.480599999999995,22.784,18.755457366857254,15.776999999999987,65.77699999999999
ROI.20 [],3,29.447999999999997,22.284,15.35339643206024,15.278999999999996,50.781000000000006
ROI.21 [],1,13.776999999999987,13.776999999999987,0.0,13.776999999999987,13.776999999999987
ROI.22 [],5,20.777599999999996,13.776999999999987,15.220919927520804,1.781000000000006,42.27799999999999
ROI.23 [],1,40.284000000000006,40.284000000000006,0.0,40.284000000000006,40.284000000000006
ROI.26 [],4,28.278999999999993,27.526999999999994,12.52745033915521,14.276999999999987,43.785
ROI.31 [],2,22.781999999999996,22.781999999999996,11.00500000000001,11.776999999999987,33.787000000000006
