ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],2,1.3919999999999995,1.3919999999999995,1.3919999999999995,0.0,2.783999999999999
ROI.D [],2,7.387999999999998,7.387999999999998,7.387999999999998,0.0,14.775999999999996
ROI.09 [],1,0.0,0.0,0.0,0.0,0.0
ROI.10 [],1,0.0,0.0,0.0,0.0,0.0
ROI.11 [],1,0.0,0.0,0.0,0.0,0.0
ROI.12 [],1,0.0,0.0,0.0,0.0,0.0
ROI.13 [],1,0.0,0.0,0.0,0.0,0.0
ROI.14 [],1,0.0,0.0,0.0,0.0,0.0
ROI.16 [],3,7.69066666666667,2.783999999999999,8.979876366384765,0.0,20.28800000000001
ROI.17 [],2,1.1419999999999995,1.1419999999999995,1.1419999999999995,0.0,2.283999999999999
ROI.18 [],2,1.1419999999999995,1.1419999999999995,1.1419999999999995,0.0,2.283999999999999
ROI.19 [],2,1.3919999999999995,1.3919999999999995,1.3919999999999995,0.0,2.783999999999999
ROI.20 [],1,0.0,0.0,0.0,0.0,0.0
ROI.21 [],1,0.0,0.0,0.0,0.0,0.0
ROI.22 [],2,7.387999999999998,7.387999999999998,7.387999999999998,0.0,14.775999999999996
