Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.258,0.5134496062098276,0.7070861743181515,1.5676024134906015,0.14769400742488062,0.1392755689766426,0.11531010436054817,0.0686333334708331,0.08096786548231745,0.16528197026455368,0.22240332544077313,0.13736950750275073,0.030200961642917662,0.027258178921494854,0.02559999683689063,0.040347105806140426,0.030505834137026507,0.28952781896026175,0.062158370054180755,0.029216047840588018,0.12172974698801256,0.23636897927375602,0.18560300481913566,0.04690695452448067,0.0
0.778,0.47556005627827636,0.6239946900208377,1.2892812176308994,0.1729343001281772,0.14471340674604005,0.12218102226206978,0.07644042119336093,0.08906692773410899,0.1447737272613531,0.20872811789093337,0.1371370825529987,0.06453282642994936,0.03920839114547904,0.04000877906590961,0.04866450740508834,0.0432388698037491,0.26816373508841856,0.08922727939601355,0.04164098988557642,0.10700301319899369,0.21758170610069305,0.1900952309620302,0.05151871398406888,0.0
1.277,0.41121279218641005,0.5876275055898702,1.1361697329598293,0.15981918358305347,0.14595361309445373,0.11122934763760242,0.0737188323478257,0.08793051667029318,0.1358127511788011,0.18394670834392177,0.12462436080959956,0.06507523730525573,0.04126138965385036,0.04251178949011029,0.047857870639337476,0.04411112972315611,0.24158344668146045,0.09518742224123661,0.03916342962989129,0.09475035042795306,0.18325430375120652,0.17897212841340596,0.05481820501609959,0.0
1.788,0.3797618358627399,0.5443464416364787,1.0971865588016583,0.17176698993575498,0.12018851782116294,0.10250907066030385,0.062405408264529665,0.07938885921443022,0.11563522762465431,0.15599997980151983,0.13599790323267924,0.06887561616653048,0.04583368220266396,0.04188735692390965,0.04562771679555037,0.0329257865381529,0.21523017324566446,0.10030366865145725,0.03497567487861134,0.08541062045479479,0.18180757168034922,0.17415952610381494,0.05115029929735071,0.0
2.277,0.3575431480077851,0.4445326224799844,1.0240127939229382,0.18042764903554392,0.1142382765633074,0.09017698914032839,0.060734148764123155,0.06099149292652385,0.10707240127219106,0.14320715781933613,0.11240581502041043,0.07103711335606874,0.04655147268386787,0.03256998614886623,0.03535997445899562,0.034756174598818676,0.18753908509318987,0.09227123693133886,0.03498938011223326,0.07830573685344916,0.17135067878688703,0.15260018112630835,0.048858029665301776,0.0
2.777,0.31720468211814024,0.4031237518616487,0.9108775359275264,0.18156298285831776,0.10920125228035119,0.09045221421501304,0.058236651001670574,0.08152161973160338,0.09774464408410939,0.12731060101766722,0.11567862475683045,0.07183192740724899,0.04403344577190616,0.031761479025895996,0.03811967131316369,0.03778134135945675,0.17430034385445217,0.09320697476392721,0.03504678776831494,0.07198819036015276,0.16311185684033394,0.14448092323591413,0.04486685724277371,0.0
3.287,0.292334842389911,0.35767246490115867,0.7973275754171123,0.20368233567369282,0.12816747828022865,0.08544013888555622,0.05479694376713356,0.05427496364705167,0.08803669562928025,0.11041323998506691,0.09286626905847108,0.0585006211364477,0.043772064716115035,0.03393715709919169,0.03482809927953078,0.03473972155110512,0.15501916502938265,0.07702692630288221,0.03618582573326874,0.06372534243709124,0.132462460879022,0.1333778533559695,0.04539613225187797,0.0
3.778,0.25663183453658833,0.3510797845611539,0.6797719248151952,0.21758350300933968,0.11566296295946221,0.08311329113012147,0.05753919241064085,0.052221524026586454,0.07847165705295622,0.09971710577820124,0.08689738460273884,0.046202921617052695,0.035705487889622356,0.028180143824113435,0.03350501409213857,0.03557964898848059,0.14090837891993696,0.0745707789982306,0.035784184009026644,0.06287815335674793,0.11550249645711824,0.12726570805275192,0.04316437518463226,0.0
4.278,0.2527449483688519,0.39704946198576524,0.7452440867962108,0.21681948354666294,0.11840110488373132,0.08039611930321419,0.06633086205821237,0.07869336674028488,0.06953374557935671,0.09192726790314909,0.09619142391020889,0.05897368388724982,0.0399740087480651,0.03783713283950754,0.047907760651258936,0.04550945353548215,0.13488131293363995,0.08925651413823371,0.03740657287672998,0.056143493571901966,0.09508648626576538,0.117298089814624,0.043182658342829416,0.0
4.778,0.22689076707358277,0.3668981256503754,0.6535118753060175,0.2201733206840239,0.11749786066507766,0.08061144708779608,0.052259836330835654,0.06537721169724965,0.06448258526709287,0.07250596325705327,0.07581973059646052,0.05619342195730882,0.03907909007363584,0.02594753556298787,0.043343255071159846,0.03270913153791917,0.11599911869164342,0.0742528454919304,0.03337755034746797,0.051729502004406874,0.07030747315552793,0.11492569731301512,0.0369070197525622,0.0
