ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],ROI.02 [],9,1,24.504222222222225,4.779000000000004,1.0,ns
ROI.01 [],ROI.04 [],9,1,24.504222222222225,23.779,1.0,ns
ROI.01 [],ROI.05 [],9,2,24.504222222222225,18.027,0.43636363636363634,ns
ROI.01 [],ROI.06 [],9,5,24.504222222222225,19.283,0.6063936063936064,ns
ROI.01 [],ROI.07 [],9,2,24.504222222222225,19.027500000000003,0.5818181818181818,ns
ROI.01 [],ROI.08 [],9,1,24.504222222222225,20.77800000000001,1.0,ns
ROI.01 [],ROI.09 [],9,6,24.504222222222225,18.86033333333334,0.2721278721278721,ns
ROI.01 [],ROI.10 [],9,1,24.504222222222225,2.776000000000004,1.0,ns
ROI.01 [],ROI.11 [],9,17,24.504222222222225,33.605999999999995,0.41883037948611723,ns
ROI.01 [],ROI.12 [],9,1,24.504222222222225,11.778000000000006,1.0,ns
ROI.02 [],ROI.04 [],1,1,4.779000000000004,23.779,1.0,ns
ROI.02 [],ROI.05 [],1,2,4.779000000000004,18.027,1.0,ns
ROI.02 [],ROI.06 [],1,5,4.779000000000004,19.283,1.0,ns
ROI.02 [],ROI.07 [],1,2,4.779000000000004,19.027500000000003,1.0,ns
ROI.02 [],ROI.08 [],1,1,4.779000000000004,20.77800000000001,1.0,ns
ROI.02 [],ROI.09 [],1,6,4.779000000000004,18.86033333333334,1.0,ns
ROI.02 [],ROI.10 [],1,1,4.779000000000004,2.776000000000004,1.0,ns
ROI.02 [],ROI.11 [],1,17,4.779000000000004,33.605999999999995,1.0,ns
ROI.02 [],ROI.12 [],1,1,4.779000000000004,11.778000000000006,1.0,ns
ROI.04 [],ROI.05 [],1,2,23.779,18.027,1.0,ns
ROI.04 [],ROI.06 [],1,5,23.779,19.283,1.0,ns
ROI.04 [],ROI.07 [],1,2,23.779,19.027500000000003,1.0,ns
ROI.04 [],ROI.08 [],1,1,23.779,20.77800000000001,1.0,ns
ROI.04 [],ROI.09 [],1,6,23.779,18.86033333333334,1.0,ns
ROI.04 [],ROI.10 [],1,1,23.779,2.776000000000004,1.0,ns
ROI.04 [],ROI.11 [],1,17,23.779,33.605999999999995,1.0,ns
ROI.04 [],ROI.12 [],1,1,23.779,11.778000000000006,1.0,ns
ROI.05 [],ROI.06 [],2,5,18.027,19.283,1.0,ns
ROI.05 [],ROI.07 [],2,2,18.027,19.027500000000003,0.6666666666666666,ns
ROI.05 [],ROI.08 [],2,1,18.027,20.77800000000001,1.0,ns
ROI.05 [],ROI.09 [],2,6,18.027,18.86033333333334,0.8571428571428571,ns
ROI.05 [],ROI.10 [],2,1,18.027,2.776000000000004,1.0,ns
ROI.05 [],ROI.11 [],2,17,18.027,33.605999999999995,0.3508771929824561,ns
ROI.05 [],ROI.12 [],2,1,18.027,11.778000000000006,1.0,ns
ROI.06 [],ROI.07 [],5,2,19.283,19.027500000000003,1.0,ns
ROI.06 [],ROI.08 [],5,1,19.283,20.77800000000001,1.0,ns
ROI.06 [],ROI.09 [],5,6,19.283,18.86033333333334,0.9307359307359306,ns
ROI.06 [],ROI.10 [],5,1,19.283,2.776000000000004,1.0,ns
ROI.06 [],ROI.11 [],5,17,19.283,33.605999999999995,0.3192830561251614,ns
ROI.06 [],ROI.12 [],5,1,19.283,11.778000000000006,1.0,ns
ROI.07 [],ROI.08 [],2,1,19.027500000000003,20.77800000000001,1.0,ns
ROI.07 [],ROI.09 [],2,6,19.027500000000003,18.86033333333334,0.8571428571428571,ns
ROI.07 [],ROI.10 [],2,1,19.027500000000003,2.776000000000004,1.0,ns
ROI.07 [],ROI.11 [],2,17,19.027500000000003,33.605999999999995,0.42105263157894735,ns
ROI.07 [],ROI.12 [],2,1,19.027500000000003,11.778000000000006,1.0,ns
ROI.08 [],ROI.09 [],1,6,20.77800000000001,18.86033333333334,1.0,ns
ROI.08 [],ROI.10 [],1,1,20.77800000000001,2.776000000000004,1.0,ns
ROI.08 [],ROI.11 [],1,17,20.77800000000001,33.605999999999995,1.0,ns
ROI.08 [],ROI.12 [],1,1,20.77800000000001,11.778000000000006,1.0,ns
ROI.09 [],ROI.10 [],6,1,18.86033333333334,2.776000000000004,1.0,ns
ROI.09 [],ROI.11 [],6,17,18.86033333333334,33.605999999999995,0.17700377425777883,ns
ROI.09 [],ROI.12 [],6,1,18.86033333333334,11.778000000000006,1.0,ns
ROI.10 [],ROI.11 [],1,17,2.776000000000004,33.605999999999995,1.0,ns
ROI.10 [],ROI.12 [],1,1,2.776000000000004,11.778000000000006,1.0,ns
ROI.11 [],ROI.12 [],17,1,33.605999999999995,11.778000000000006,1.0,ns
