Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.257,-0.8304823558611937,-0.7276572856787923,-0.8872750093940721,-0.7742610547802431,-0.9512568747831519,-0.6476483609666057,-0.7546662035890904,-0.8549763259520062,-0.8029808591489453,-0.9483903764916425,-0.6504660845846387,-1.0
0.783,-0.8361320159165105,-0.7291536088001234,-0.8895648900133075,-0.7754471322107366,-0.9526720006687145,-0.6485146506030462,-0.757038881685378,-0.8568406596179802,-0.8047575069701831,-0.9502444766886331,-0.6510903210090899,-1.0
1.277,-0.8405731953555412,-0.7288570525952761,-0.8905352338301905,-0.7747112611018958,-0.9515386963548718,-0.6483108941134302,-0.7564142794086343,-0.8560916821066966,-0.803340676389351,-0.9510549605226113,-0.6505553554777895,-1.0
1.787,-0.8452585181693034,-0.7302757058384629,-0.8910964593517707,-0.7758007289103879,-0.9527464509333703,-0.6498166878947695,-0.7572611011420187,-0.8583481469865598,-0.8069878022884082,-0.952034101795156,-0.6517006693604349,-1.0
2.276,-0.8491633716085796,-0.730873474444493,-0.8892713283690045,-0.7760713088844262,-0.9530626581407864,-0.6497399554814598,-0.7570659704676782,-0.8571372587848338,-0.8057394798902001,-0.9535784596580078,-0.651725408186771,-1.0
2.777,-0.853047289736744,-0.7308042910663453,-0.8900758412654785,-0.7765403271593468,-0.9537578759317773,-0.6505668921169965,-0.7577443387539698,-0.8577411740106347,-0.8070414917089505,-0.9538939717191475,-0.6517940093385475,-1.0
3.279,-0.8555205124313182,-0.7312158917259094,-0.8916986209413471,-0.7766410770756572,-0.9542054924236693,-0.650364890866281,-0.7590105426126976,-0.858805248439703,-0.8081456384099003,-0.9564673013597232,-0.6519309475139841,-1.0
3.776,-0.8584913306128535,-0.7312300291885049,-0.8917325468000336,-0.7769076962617392,-0.9531360083721916,-0.650473070159481,-0.7572893326106374,-0.8590972437432968,-0.8080854143847552,-0.9576721580841496,-0.6519073874185249,-1.0
4.276,-0.861247245418563,-0.731071786628481,-0.8924123937374963,-0.7770038620146762,-0.9553664124420134,-0.6511891929731044,-0.7586422463536733,-0.8600678320808309,-0.8064982906328425,-0.959220039205372,-0.6527622204331642,-1.0
4.783,-0.8636437373225508,-0.7322973687010689,-0.8937892550759434,-0.7787121835495022,-0.9536793011153669,-0.6514313768078502,-0.7595842223695255,-0.8604150732492292,-0.8084675836734452,-0.9586244756502584,-0.6526809438779544,-1.0
5.277,-0.8655966853185996,-0.7314734815484691,-0.8916310314707699,-0.7792569590685055,-0.9551818594483498,-0.651576809358564,-0.7590625730415158,-0.8596243938093787,-0.8080105156722677,-0.9573880679372352,-0.6531843416652598,-1.0
5.787,-0.8666801896569925,-0.7318679317800056,-0.8915827137673789,-0.7790899117659308,-0.9557472781142088,-0.651733071135856,-0.7584300269464651,-0.8598680017773725,-0.8076478333164459,-0.9571200949315503,-0.6527776327634388,-1.0
6.277,-0.868890007541071,-0.7323727761287978,-0.8924471531812493,-0.7792751134825544,-0.9556822637858072,-0.6522043289108101,-0.758969199926377,-0.8599036420824009,-0.8084147164040189,-0.9587188675944254,-0.6532610969467498,-1.0
6.787,-0.8696931358257218,-0.7315093023528026,-0.8917831700100903,-0.7787277907108374,-0.9554004179360075,-0.6510141927219384,-0.7578588746613784,-0.859736163627873,-0.8059500358866928,-0.9560624983161158,-0.6525423471763194,-1.0
7.281,-0.8704066043007526,-0.7303323256261413,-0.8918251780504092,-0.7784415584141756,-0.9579934561308665,-0.6501882771918341,-0.7566760171474862,-0.8594577041048588,-0.8068832236856444,-0.9558916462849096,-0.6515405540922704,-1.0
7.785,-0.8721388806502989,-0.7314670106136044,-0.8935125254457843,-0.7788629837214766,-0.9566687652248849,-0.6507406864940871,-0.7584913373712117,-0.8614609545284564,-0.8069924992876919,-0.9549746099772477,-0.6525187461152391,-1.0
8.286,-0.872381833464621,-0.7311769366675077,-0.8925218686611258,-0.7777504848609209,-0.9559925493624123,-0.6503739000869703,-0.7577356194262816,-0.859974817410458,-0.804552689582347,-0.9538774075168268,-0.6530740609643724,-1.0
8.785,-0.8731944869547364,-0.7316185037820074,-0.8929373380926422,-0.7786343205791089,-0.9560280629618892,-0.6506165334623629,-0.7575322421419003,-0.8614565540621176,-0.8060788544100308,-0.956387138705594,-0.6526529748411716,-1.0
9.276,-0.8742021078517086,-0.731766165809769,-0.8932011670788773,-0.7782914846946748,-0.9562063984759565,-0.6510455651377398,-0.757487193513046,-0.8612391107719611,-0.8060960288577059,-0.9535870645066576,-0.6520175874804574,-1.0
9.778,-0.8746834944141041,-0.7313314690801269,-0.8940422055667887,-0.7789395107247161,-0.9552617762193814,-0.6509266966887315,-0.7589308682386395,-0.8613027840160531,-0.8054756930060587,-0.9508199167899778,-0.6516953386925897,-1.0
10.277,-0.8748745303984963,-0.7313651379649947,-0.8928511343456745,-0.7785904102736033,-0.9547513411685802,-0.6511709771631682,-0.7578293264851177,-0.8610551046497561,-0.8041238513918088,-0.9511692022172059,-0.6520325251199579,-1.0
10.775,-0.876031122777994,-0.7319551144958907,-0.8938485777344796,-0.7787306954795548,-0.9559141856005623,-0.6513950287577783,-0.7582514434039068,-0.8613154260117718,-0.8088416027646916,-0.9511902587001478,-0.6523309387159346,-1.0
11.288,-0.8764262138783285,-0.7328029508501184,-0.8933805702915047,-0.7788380098230736,-0.9559416935934766,-0.651493903199559,-0.7580107752028379,-0.8627509611650408,-0.8067190174161398,-0.9500341616766279,-0.653359629026811,-1.0
11.776,-0.8763466591879067,-0.7319044423073277,-0.8934393666242887,-0.7791441379438686,-0.9564104472672301,-0.6507724801244289,-0.758482435361418,-0.8607627990608289,-0.80789047455971,-0.9493234716210823,-0.6528140876610258,-1.0
12.287,-0.8769231752342643,-0.7319093958417744,-0.8935654677786856,-0.7787194160904348,-0.9561656779808128,-0.6510837673434869,-0.7576274992124292,-0.8628047367889504,-0.8073877943870127,-0.951415081712539,-0.6521893654967175,-1.0
12.776,-0.8770483510087985,-0.7318773257908161,-0.8926610972292328,-0.7784185843993817,-0.9561414368574803,-0.6502290228805159,-0.7585344523626669,-0.8602428374569783,-0.8067723149177484,-0.9539772358108536,-0.6522732844153777,-1.0
13.277,-0.8780944914605905,-0.7321381829599998,-0.894894188798846,-0.7795339367504223,-0.957502320289703,-0.6510856062831072,-0.7585480557679897,-0.8615267777743448,-0.8080427664322456,-0.9562031932798565,-0.653431744563811,-1.0
