ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.01 [],2,11.029000000000003,11.029000000000003,8.249000000000002,2.780000000000001,19.278000000000006
ROI.11 [],1,8.777000000000001,8.777000000000001,0.0,8.777000000000001,8.777000000000001
