ROI,n_spikes,spike_times_s
ROI.01 [],1,151.276
ROI.02 [],1,150.288
ROI.03 [],1,151.276
ROI.04 [],1,151.276
ROI.05 [],1,151.276
ROI.09 [],1,101.277
ROI.11 [],1,151.276
ROI.12 [],1,150.777
