ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],51.286,21.286,30,50
ROI.04 [],100.276,20.275999999999996,80,100
ROI.04 [],150.287,20.287000000000006,130,150
ROI.04 [],154.787,24.787000000000006,130,150
ROI.05 [],53.786,23.786,30,50
ROI.05 [],79.781,49.781000000000006,30,50
ROI.05 [],101.276,21.275999999999996,80,100
ROI.05 [],126.776,46.775999999999996,80,100
ROI.05 [],150.287,20.287000000000006,130,150
ROI.06 [],53.786,23.786,30,50
ROI.06 [],79.781,49.781000000000006,30,50
ROI.06 [],101.276,21.275999999999996,80,100
ROI.06 [],126.776,46.775999999999996,80,100
ROI.06 [],150.287,20.287000000000006,130,150
ROI.09 [],53.276,23.276000000000003,30,50
ROI.09 [],100.276,20.275999999999996,80,100
ROI.09 [],150.287,20.287000000000006,130,150
