ROI,mean0,sd0,thr
ROI.E [],0.04264796119625229,0.02062106826689841,0.10451116599694751
ROI.C [],0.009370120871523483,0.005603617701852565,0.026180973977081176
ROI.A [],0.007617736562198792,0.0031423427382497216,0.017044764776947958
ROI.F [],0.05090428868973881,0.029668789563460217,0.13991065738011946
ROI.B [],0.004038082402384647,0.0010229685867346767,0.007106988162588678
ROI.D [],0.08785173566926736,0.07153714362201335,0.3024631665353074
ROI.01 [],0.013496777794163316,0.008280798599404117,0.03833917359237567
ROI.02 [],0.009088967707872835,0.005488384911902979,0.025554122443581774
ROI.03 [],0.014117490546045644,0.00856554594767921,0.03981412838908328
ROI.04 [],0.010213562319443079,0.008049107283999307,0.034360884171440995
ROI.05 [],0.009217418863208645,0.005317711863088208,0.02517055445247327
ROI.06 [],0.01329945582240471,0.0077396994996311134,0.03651855432129805
ROI.09 [],0.040447015535131664,0.025800685686755805,0.11784907259539908
ROI.10 [],0.06275474623456602,0.02713076400153532,0.14414703823917197
ROI.11 [],0.0498251023833379,0.023501003538860785,0.12032811299992026
ROI.12 [],0.0659943390472981,0.027988998038531228,0.14996133316289179
ROI.13 [],0.06867664875745871,0.015885716130797745,0.11633379714985195
ROI.14 [],0.06953215349786886,0.03222559463547683,0.16620893740429932
ROI.16 [],0.029076207813385824,0.016276121824728623,0.0779045732875717
ROI.17 [],0.037952534589019746,0.01809688731753571,0.09224319654162687
ROI.18 [],0.04107218343405495,0.019010875048780816,0.0981048085803974
ROI.19 [],0.03382181360928414,0.018622798707737215,0.0896902097324958
ROI.20 [],0.04064702976834152,0.01655643288983096,0.0903163284378344
ROI.21 [],0.059591858254562424,0.026827321744685616,0.14007382348861927
ROI.22 [],0.09695135172234953,0.05990384936526656,0.27666289981814923
ROI.23 [],0.032771872558492975,0.02927812022837065,0.12060623324360492
ROI.24 [],0.018062890766209677,0.013739253953145526,0.05928065262564625
ROI.26 [],0.006534765241337299,0.0024129955760628465,0.013773751969525839
ROI.27 [],0.006554476099600702,0.0027780719911940435,0.014888692073182833
ROI.29 [],0.004469977185784632,0.0022127609823534783,0.011108260132845067
ROI.30 [],0.005775479977853186,0.002364361908453771,0.012868565703214499
ROI.31 [],0.0704767041320904,0.03307139835034509,0.16969089918312566
