Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 []
0.258,0.0,0.004918002927812667,0.007504465269726054,-0.4959516215258692,-0.03056509733465485,0.026767471276948982,0.0065332443064088815,0.0028770872152363717
0.787,0.0,0.008767046350086202,0.01175518669476671,0.1503741627673337,0.0028151167905478506,0.009110751849892414,0.0020950987198280896,0.011860636237120586
1.279,0.0,0.008599035131240298,0.003624246099003904,1.8692640745295555,0.07833073661251908,-0.0026254579185524293,0.0044634795050826175,0.008278412988427804
1.778,0.0,0.029166132095321075,0.03860307340743524,2.8921815639194732,0.015077404926218821,0.01714636282691436,0.01685650995365712,0.01069532687135752
2.288,0.0,0.014454048399637417,0.005018733851377251,1.4375589626032639,0.10070913879118353,0.015615218998078549,0.007336033687594908,5.2361098782911825e-05
2.777,0.0,0.0009734490704426175,-0.015592999395751662,0.37582368895243207,0.08992431025177935,-0.008901895268447507,0.010207462724355383,0.019400104557872302
3.276,0.0,0.03783857364828357,0.014683637541143227,0.28634086688552435,-0.04837333504893488,0.007539109147179928,0.012716174002040701,0.02469147729770114
3.786,0.0,0.02046722813652023,-0.006945126198694125,1.2191852696836267,0.004826994157521621,-0.010705134955119355,0.007147261985192567,0.015312055307268195
4.276,0.0,0.046644167362634444,0.01748550149959106,0.5568216265752287,0.06370263896012997,0.011076475328561165,-0.0028025192755139505,-0.004564086970881077
4.778,0.0,0.038235221656823734,0.01573040922548781,1.0659089165661406,0.05293663055159928,0.01831106016903538,0.012022993127407896,0.008899528492011421
5.279,0.0,0.0071900848838120784,-0.001419626620505765,2.5561548809868277,0.06725459212585976,0.0030549870055339647,0.0016973458512903857,0.005804200529412842
5.777,0.0,0.04839216235708702,0.026941639902937554,3.0467260525470294,0.11750688554227057,0.025869488891523643,0.012290605223644908,0.01642445694768052
6.278,0.0,0.006519727713426729,0.019702604319733575,2.182852495270743,0.004383286574411085,0.011491906243924332,0.020457193452302635,0.032286572646587776
6.788,0.0,0.009232543653898004,-0.0004617886122847618,0.6697488314149582,0.08980026489858015,0.024527342393877324,0.0034922946961428304,0.006312420491930748
7.277,0.0,0.00027516158222097684,0.012407149016747096,1.1014235415484852,0.11384770084993631,-0.0002384719062077212,0.009808677989800426,0.017549951283927216
7.776,0.0,0.017953440848115988,0.01769763267799462,3.9139036757001096,0.017332718067217614,0.00021677384401723923,0.02711585392364448,0.021796020305371068
8.286,0.0,0.010907668227627561,0.02452828551775663,4.535106094876045,0.1265285563424358,0.051288191262998266,0.02336773658599084,0.03181594864070755
8.783,0.0,0.014471252574407954,0.010767495964649142,-0.13750203707710787,0.050617465454364845,0.0011990182614857433,0.004104594058891776,0.0060674995426690526
9.284,0.0,0.02384139759595474,0.020326004936226008,2.9831021162482703,0.09266520878439244,0.032818179435643836,0.0002239309459128165,0.029817177146053482
9.784,0.0,0.020510881721724893,0.002606330951971508,1.6132163817888787,0.08405694775530015,0.030970157277898556,0.01834123514626984,0.020079139179195783
10.278,0.0,0.03290873664228637,0.0010500044534738865,0.011768143644367892,0.05788320028737193,0.03556381816719579,0.0033628094925063335,0.014737520385569
10.789,0.0,0.021010186041403905,0.006221598760746371,0.6016196610817806,0.041136608876754244,0.029449797282733597,0.02466226798398759,0.02539004832835032
11.278,0.0,0.00988924288945308,0.012311131703438536,2.9712354900914555,0.0335683021102797,0.03288300867702674,0.01813574847217789,0.010845823770719798
11.777,0.0,0.013830631854265077,0.024412685589819783,2.5191714354772268,0.0915870282011296,0.029309660331529555,0.018021794728168894,0.024874429936001495
12.277,0.0,0.043591301961938445,0.03237604484215104,3.021048622773095,0.13316391751606627,0.0366426541159181,0.017037480268194363,0.009589206331514603
12.778,0.0,-0.024970678668823798,0.005393005797821932,0.6895164598606385,0.029208366694817547,0.01746312324936991,0.012837491196266532,0.028630501572087432
13.276,0.0,-0.004631556449521679,0.012883559212089439,3.9601593706234124,0.03302757794120014,0.05102933287891496,0.013259118905184955,0.02956180259829911
13.788,0.0,0.024015973653206475,0.024906328518935445,4.027711718675842,0.0989352999290075,0.03040076229816939,0.017256373042569325,0.022549352121041512
14.278,0.0,0.03558287584800788,0.03125520552410468,5.307109732457715,0.08554815602565173,0.020742418280329807,0.020975943475504598,0.02104139172753987
14.777,0.0,0.040446473943432135,0.016219782703039864,2.9926131266763676,0.05060661743264147,0.03577390666209446,0.006985732136658495,0.029398018261874177
15.287,0.0,0.027877832427503853,0.013068867487451185,1.9504456807989823,0.025729344203109055,0.03917413142994129,0.0034539096885141916,-0.0004186045166512635
