ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],42.277,12.277000000000001,30,50
ROI.E [],112.278,32.278000000000006,80,100
ROI.09 [],41.277,11.277000000000001,30,50
ROI.09 [],112.785,32.785,80,100
ROI.10 [],40.777,10.777000000000001,30,50
ROI.11 [],40.297,10.296999999999997,30,50
ROI.12 [],41.788,11.787999999999997,30,50
ROI.12 [],112.278,32.278000000000006,80,100
ROI.13 [],40.297,10.296999999999997,30,50
ROI.13 [],111.777,31.777,80,100
ROI.14 [],42.277,12.277000000000001,30,50
ROI.14 [],111.777,31.777,80,100
ROI.16 [],42.79,12.79,30,50
ROI.16 [],113.276,33.275999999999996,80,100
ROI.17 [],42.79,12.79,30,50
ROI.17 [],114.28,34.28,80,100
ROI.18 [],42.277,12.277000000000001,30,50
ROI.19 [],41.788,11.787999999999997,30,50
ROI.19 [],115.288,35.288,80,100
ROI.20 [],42.79,12.79,30,50
