Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.258,0.3982732316390303,0.02025773015080777,0.05585988358683587,0.030435849456134687,0.09988349188644761,0.010193350334246428,0.014385161558206292,0.054335045045041865,0.010513916742989194,0.07304936390542338,0.012150285407244419,0.0,0.032876663058591764,0.033165798683550726,0.04222781965429107,0.04124198846975761,0.04618713822454962,0.02883768930532031,0.018955824611369052,0.09022592867579562,0.01313942676819452,0.09304140945600253,0.05830111833453093,0.10758603428126097,0.15029203449259973,0.12482019822050072,0.04448013890950361
0.779,0.35218347353040136,0.01507610058454128,0.03704993980022769,0.022825258428784537,0.09432879433197355,0.007968643196958738,0.008530023570105766,0.039558089049396304,0.018857468866538586,-0.01897289875037118,0.010083095080776315,0.0,0.024892512848180743,0.02821745851055788,0.04346664331146527,0.032264170960388514,0.025558389079309064,0.02128189894918784,0.010693193231086228,0.045272287868167574,0.011877950805394735,0.06754967471787898,0.042427973974202886,0.07754113149180035,0.17136806601853005,0.012867238118412934,-0.02045733644706338
1.277,0.3147845998230838,0.013211084819845289,0.03630676351621443,0.01898039236838467,0.08316887407519973,0.007844219990928129,0.008557915868164467,0.04229367254333679,0.0186922747110312,0.07765569206944636,0.007720551220853127,0.0,0.028063868575959352,0.02464641488153521,0.040762040567314126,0.023268552690403663,0.016426842979010443,0.027086986274440207,0.009899268256870264,0.03981868973311129,0.009961947262322888,0.07206650777538913,0.0430269473785377,0.08433591821474515,0.23020535071249515,0.11837684786882582,0.07844269099561589
1.786,0.27797683541983437,0.009979340285821437,0.029211472978078173,0.018937357532877033,0.05181149563474797,0.0063874787913135705,0.004436914000349563,0.02859499161502107,0.01800427626031719,0.023949309814544406,0.008117374099103456,0.0,0.009474697805663032,0.019060163217683657,0.03794674876067106,0.02894340389798285,0.025245045631746517,0.01569612536670753,0.01180764648853503,0.03879579616036229,0.00555369255507982,0.06297774483089398,0.021323433237492778,0.06528194019743254,0.12155638997625072,0.10200633623672863,0.03646004135445935
2.278,0.24213771318329916,0.0035440403078583088,0.03327802449528704,0.012692117019404123,0.03881911045890657,0.004121867168321093,0.0021957785803558448,0.020212096878400164,0.012627966980388964,-0.05316773207668316,0.003547309444785975,0.0,0.011430658332463903,0.0004348325116933734,0.02447072963680259,0.012823870342334304,0.01836725612957985,0.019898295443909423,0.006783582209652093,0.044973842829618534,0.01090047541759369,0.08797859627433974,0.02289829393000245,0.0574404895107458,-0.037705326997674066,-0.01771099512170478,-0.017790673539978694
2.778,0.2305114991419572,0.004819141086973215,0.017988107192567913,0.012197460255544447,0.03919119388677456,0.004305374039419292,0.007462869692858086,0.012893017248945485,0.003896882776037686,-0.021333240070675646,0.004577173896274587,0.0,0.010270894599735944,0.016931223299790583,0.02957085416546883,0.009529318427892126,0.015499174764015787,0.013506953653187742,0.006924570461369086,0.01195746639840943,0.007382556332715759,0.05297960891570334,0.03765461217558788,0.02958838268426183,0.08446024944588043,-0.04246485951822631,-0.027215802696436163
3.278,0.21859574662404987,0.007902432930320289,0.022627397245528053,0.01587020364413325,0.02534660596749733,0.006496521797492467,0.006801703508950471,0.014364498727885372,0.004625026500093703,0.04094280172248763,0.0065067311246129475,0.0,0.013203043476233363,0.017760351399376487,0.04186350820192786,0.010707212873847743,0.026019527494792454,0.019225138887373767,0.0007270219744816074,0.038181889430012855,0.006578938035469134,0.04227317426925719,0.04237813604763402,0.05524201252087463,0.0008418376893557181,-0.02953473908152803,0.15458317142699643
3.779,0.20183423859937405,0.009077497475129098,0.02533445693534101,0.012583846974765918,0.010681993722994661,0.0054327736911011105,0.005389494305533081,0.013498067718044805,0.010735840772580463,0.15475813430100757,0.006689790556795752,0.0,0.019945074169200917,0.017060564396267543,0.029833866064648842,0.013682599943057363,0.01658309409008876,0.010514292834844821,0.002855933666558498,0.04850809052964841,0.007199709518181858,0.040069654846284594,0.0416019542767396,0.033541490742929475,0.1803380048924271,0.1201733592776076,0.22267004014193473
4.278,0.1828856583411358,0.005118292094759185,0.012927381458304825,0.01094801082528494,0.012229407723773095,0.004147226934322525,0.008086269389375076,0.00854484547848922,0.007728009355813797,0.1139619748944281,0.002503625412308191,0.0,0.0024426218798926174,0.005070363268915604,0.014781926888646005,0.01405771788035955,0.018137392804854015,0.020965133553642042,0.005896960694009252,0.019809461539758707,0.006281014332598843,0.03141180918363898,0.012549838263543292,0.017678457660514343,0.05481164196737484,0.13620868050964044,0.15909469927007353
4.787,0.17015537587015225,0.003467506629380818,-0.0002869936397341308,0.01157939556880517,-0.00020273277659370474,0.0033722105662630122,0.000721539947636449,0.023488533885572035,0.00979817152082791,0.16509913749810465,0.003433628888118105,0.0,0.028006450675778664,0.006558943238738028,0.02084752787359074,0.012791420287572982,0.007118487630673231,0.021712395421065973,0.011722046697721799,0.01962030602721939,0.008456523258907113,-0.004711515660224923,0.008616190367703742,0.018066712742267416,0.14093881167655042,0.1750560039816728,0.19880178338706833
