ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.11 [],37.778,0.0,30,50
ROI.11 [],58.777,8.777000000000001,30,50
ROI.11 [],82.777,0.0,80,100
ROI.11 [],161.277,11.276999999999987,130,150
ROI.11 [],172.276,22.27600000000001,130,150
ROI.11 [],181.777,31.776999999999987,130,150
ROI.11 [],189.283,39.28299999999999,130,150
ROI.11 [],195.277,45.27699999999999,130,150
ROI.14 [],61.288,11.287999999999997,30,50
ROI.14 [],107.789,7.7890000000000015,80,100
ROI.14 [],113.277,13.277000000000001,80,100
ROI.14 [],183.784,33.78399999999999,130,150
ROI.15 [],61.288,11.287999999999997,30,50
ROI.15 [],181.284,31.283999999999992,130,150
ROI.16 [],61.288,11.287999999999997,30,50
ROI.16 [],113.277,13.277000000000001,80,100
ROI.16 [],182.278,32.27799999999999,130,150
ROI.17 [],34.777,0.0,30,50
ROI.17 [],57.285,7.284999999999997,30,50
ROI.17 [],181.284,31.283999999999992,130,150
ROI.20 [],58.777,8.777000000000001,30,50
ROI.20 [],71.295,21.295,30,50
ROI.20 [],82.277,0.0,80,100
ROI.25 [],43.778,0.0,30,50
ROI.25 [],54.287,4.286999999999999,30,50
