Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.257,0.12163316559243795,0.005089819504876722,0.014387211247232091,0.010226307478721374,0.07059170951193257,0.0049949101618849395,0.008828998460115414,0.022993707537423958,0.013332918963166025,0.1777466144556174,0.005484202758548736,
0.778,0.11972209900666106,0.0032477850354177833,0.015784207133229533,0.009477498008802132,0.07886777800653734,0.005215261462265285,0.0034396442663789423,0.02568813306138309,0.02021625442492661,0.1322435329574371,0.0036635330427682283,
1.277,0.10897817918014452,0.006471718397689252,0.02222637772304922,0.011198261551598273,0.12392858361632428,0.005805497595045476,0.008537250644913742,0.00807235786615195,0.016261833756029003,0.14460362202550528,0.005711926392202195,
1.776,0.10269128605648487,0.0030828951539449514,0.0180680162949826,0.006608057972205544,0.04574939788051204,0.004404197477986726,0.0058087665424562335,0.0049699956224657565,0.02332097185692788,0.16426551465283057,0.003423366648589743,
2.278,0.09312727204225112,0.00439843351376075,0.013165977686598994,0.008589667761020797,0.04991820907267087,0.004537051706941315,0.0047280177058060665,0.008470566333584492,0.017876613137473064,0.17485912581079735,0.003955637658822963,
2.789,0.08932867146385803,0.004822734973358892,0.01014833092002147,0.00569912253875506,0.032702861900981,0.005147731995059354,0.007425798090044672,0.02235013614483905,0.016249548184397698,0.08948775573903545,0.0042258946242388065,
3.278,0.07488840763581252,0.003161023363725261,0.01299742120366478,0.006205045114107111,0.03269390603459941,0.002139163426097485,0.005215677125835148,0.016173629685785614,0.0032695046081004254,0.12067298710010968,0.0007062964926586156,
3.779,0.060407912383661506,0.0015788149149458947,-0.0002081506263350878,0.00032596629555583584,0.07637993163861441,0.003605568260613234,0.0016715254515033621,0.019292647654794493,0.010847821264277987,0.11019282767659816,0.001131763946477273,
4.278,0.05812455456020502,0.004499667772812442,0.010772947801755212,0.004121716964268356,0.06837212614678329,0.003703980108321583,0.0036345028680430046,0.006303472787526417,0.010908994660432407,0.0904985430490123,0.0030782210617508058,
4.778,0.06455860290602497,0.005361097478837266,0.003824841750802638,0.006545587232238509,0.05059135091082921,0.004476630957047962,0.004566783147346392,0.009292045112731837,0.014421308266853389,0.08332343521221997,0.005279138637966613,
5.29,0.055130762354690686,0.0045369738646139956,0.006448610497613435,0.002419217188920091,0.01919664216791201,0.00511218470595723,0.006441655131848621,0.022255310094895196,0.012661029215047699,0.028170667126484035,0.003624211271630444,
5.779,0.058966990775672044,0.004715400871038812,0.012195428105799192,0.0052776279308243005,0.010889371855520255,0.003585537765713651,0.0037628804306332466,0.012499958349577803,0.01030182527479239,0.0454393175280221,0.002659923677163246,
6.287,0.04667305385643622,0.001788215610532032,0.00406176480474807,0.0038327802582847743,0.015779064337341678,0.002163322225325365,-0.00012067033066722621,0.003975778048576527,-0.004401124787798753,0.04223378869528672,0.0014322232854363153,
6.778,0.046879534408121586,0.003252590925659751,0.0016549278281611276,0.0061250490555883955,0.031007750771021813,0.004171329513102897,0.0053564551078717935,0.0207908767546335,0.005386311240631921,0.06891354424400584,0.004261596307098884,
7.288,0.038074344165228036,0.0046963892451838485,0.0034807349750733047,0.0017459292340671784,0.04570254078986152,0.004194201510599884,0.0027761269384528743,0.011680608768586094,0.015327189048820236,0.043877375972099675,0.0036843009630563575,
7.778,0.03909912801388891,0.008069112141803825,0.0009177346631786029,0.005977775930623948,0.043531902401666454,0.0036282311025069174,0.0018347003930078586,0.02160164827707259,0.015372931534852538,0.04144541385029455,0.005231906677339145,
8.278,0.03846918830868545,0.006248303494517115,0.002476396434241395,0.007922049065150266,0.04414397844868175,0.0031955583603479163,0.004676901754307569,0.023659157138000646,0.009687208480472746,0.01941374734443864,0.0007875429627261534,
8.787,0.03703337876968737,0.0043449805945432384,0.009023959858329298,0.006283051928654688,0.08467345068027046,0.004082773314907544,0.0007950195476959709,0.016385437913874337,0.011840505488608545,-0.008010773748690041,0.0006494599034617451,
9.278,0.028148397630243734,0.0032658707828656887,0.004359198887153234,0.002718133304354462,0.0008129065234414577,0.0016773267912790692,0.00202566429562957,0.01937407331174778,0.0177764879314037,-0.02024098395537425,0.0005236440151230402,
9.788,0.022670965594751496,0.007470560940316392,0.010325308988599602,0.0036426942149663964,0.08862440120313766,0.002408682005769887,0.0021967255959005815,-0.007823323177352078,0.002949186855034536,0.031332568800435,0.0018445904590350325,
10.276,0.025731692399358318,0.004901103900801914,0.004595075989042035,0.00851999586599661,0.06034688978708334,0.002369098214580563,0.003309876988235476,0.014378295956311344,0.01060893549928686,0.014535522812905103,0.00048681652420635134,
10.788,0.0196080007330599,0.004029245792051539,0.002196273914432449,0.004159989742132585,0.04274759273575583,0.0021358923106007234,-0.0003991107910482328,0.01828898861211823,0.014613019738436941,-0.04088294213415284,0.0022336249379448824,
11.277,0.024254588800158672,0.003763040095705787,0.009878022918635168,0.004727504000419256,0.08095159312195711,0.0031749696013846536,0.002834762191160505,0.010274707657188943,0.005215547849974684,-0.014722399964931332,0.0007957183327644159,
11.776,0.020485548178868628,0.003876150548821975,0.006433912086452647,0.00453312402851814,0.046208193602994524,0.002332049215873804,0.0044019120166517555,0.02081291349134557,0.013531880468131549,0.024520224778904844,0.0019826475226441195,
12.285,0.02397722635452374,0.005072475939678062,0.007729068004547866,0.006286165304406623,0.02377218867622401,0.0011441640935351501,0.002566994014016439,0.00485411400621526,0.019618284982427563,0.007200931002483315,0.001289736428538829,
12.777,0.023818292904820695,0.003890325438138021,0.008465073401410377,0.005069523054310187,0.07212863594544025,0.002213579996006591,0.0046686989015582445,0.016024962889570657,0.008337744738325057,0.05216151009963827,0.0017306935829651483,
13.279,0.022842315833312334,0.0079749943899754,0.0041390840751165114,0.0053441144281184925,0.028847747870712308,0.0034103606126636614,0.00570655069909239,0.006023105084246776,0.007281057881237453,0.06236931617213123,0.0062576110600763785,
13.777,0.019996916709425792,0.005608204336181025,0.006148890641786531,0.007912599848265046,0.05741737516426963,0.003194279623157368,0.009753136901624326,0.016494855850580095,0.005937256197822967,0.07106153921861125,0.002386997701230003,
14.277,0.004612239365967897,0.0037712009481085658,-0.014497132029029393,0.002208317743348216,0.019668835915416294,0.00028933305990740517,0.000498509537247411,0.013948513922358564,0.0013482378667600504,0.07830376348143743,0.001672466618119473,
14.778,0.0063575018241958875,0.002847796241936275,0.009026374759605441,0.0030464271602143765,0.036562999773533104,0.0008573034572998154,0.0040688530026633364,0.017015704252375644,0.006140307170014605,0.04817760196876757,-0.0001256023928461227,
15.278,0.01104662384806608,0.003684336308673763,-0.0001220672414400322,0.0032766166739254645,0.04399057109192744,0.0020329126584506495,0.002671878482890375,0.023840849531491747,0.00485189022939715,0.061599528241909576,0.003929907241794462,
15.776,0.004678731445185551,0.0020970936189814186,0.0003475335084055968,0.0023660954215111852,0.023958742387210647,0.002271336420274407,0.002580065572563223,0.02331439321108895,0.002872998934376997,0.09823731880700934,0.002901784768098274,
16.287,0.005014813234459668,0.003383498455371807,0.006967383066852176,0.004132240696297981,0.01230736332331032,0.0015355730734788033,0.005564787175620861,0.014525552430932148,0.013679673326583893,0.10176443315903622,0.0016720720542976165,
16.782,0.008067259634587185,0.0002107421021015538,0.016059470650988717,0.00041021026126226095,0.03495889252169687,-0.00025381219139257124,0.005525901076765215,0.018333258513959456,-0.003401742776428494,0.08566085659641651,0.0015113552026155416,
17.282,0.005769098218252056,-0.001387539864697296,0.003582022675151958,-0.0018420027856882776,0.08647606993110213,5.416624796817248e-05,0.003537422447812207,-0.0022135944409060037,-0.004690635380441005,0.08973797185944274,0.0029246170834169834,
