Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.258,0.1079784552051329,0.018899455690952638,0.009831532860716972,0.16843397362150198,0.004384490291660409,0.09323577845607565,0.0,0.013419640554032818,0.01859813089395996,0.017085777510727068,0.024113888692252318,0.010766406348701893,0.009451078718581347,0.14013903441360145,0.09900410099332015,0.10287877257733287,0.12976043684099967,0.11840251858393057,0.09702325832129312,0.10006506775633908,0.1346954534433162,0.12573280378864252,0.12431980059215961,0.09428915105133619,0.15686934019536972,0.09398060626758162,0.052174809557086727,0.03750312071131744,0.0045564744656237935,0.010095118552815406,0.005008539166105818,0.008946508880898485,0.1915458215684066
0.779,0.09215838892319762,0.02077313644128964,0.007579449064488068,0.14699332611748078,0.0028798984854208867,0.06938724700193319,0.0,0.006046320202198202,0.007294377351366625,0.018645568664643366,0.034730992638217904,0.0038418219670463983,0.008700904625699092,0.11516492201611654,0.0992664237522002,0.10639629102689553,0.1051660986551885,0.10027711998583405,0.08904274714812016,0.0807559912148074,0.12424294119649573,0.10932406072881663,0.13493916260289382,0.05841185086500758,0.11809688559825533,0.07509080008340231,0.05065733295484661,0.042058266231001167,0.0045582478029206125,0.004857950722384172,0.002666459899202737,0.0034092627917360336,0.15435974820678622
1.278,0.07856226345741729,0.018862305226476975,0.011870011110615671,0.1353559651331605,0.0022165186093130733,0.0791538925552296,0.0,0.021352545941409923,0.0033098044639194887,0.0055912867437185685,0.025010291046898385,0.01566164688093062,0.026165835433638908,0.10018840622696036,0.09041882102307677,0.07279618144210676,0.08200802645471049,0.09858452767261713,0.05801157291070415,0.08651389887264578,0.08897977944525262,0.10701782185170555,0.08137174244603353,0.07282813767984392,0.0929123883318867,0.07398377056236592,0.09516125553112752,0.014320870079865036,0.0008172054587620651,0.006408475106991636,0.003023225857049722,0.0068309406636844665,0.15674457962609534
1.777,0.05729425320597789,0.011138663589093092,0.01216196053590569,0.18055153032135982,0.001000995667784781,0.0914759748376607,0.0,-0.0017985201816147513,-0.003653687675968359,0.00405872155508384,0.03402217509292216,0.019085732267332237,0.028606784175242605,0.06148115791723248,0.09419959844415521,0.07566783825062098,0.057184642279619245,0.07347929902097247,0.060496752633234535,0.054446801044773126,0.05834088172769246,0.08037410347964893,0.04877478360639415,0.05030313331783725,0.07229478954733462,0.09167994970364739,0.08033871077154164,0.01424304887865184,0.004251099593127524,0.002476478054144769,0.004828515931921149,0.00043633852438165527,0.1676568672721369
2.279,0.06076294150417949,0.0038943652948641477,0.010759973219730736,0.12216666851736965,7.491751638318078e-05,0.07295529358227755,0.0,0.014349271092311856,0.0032677788132226254,0.012364070205635154,0.022599349288070406,0.01685415071891368,0.01813847738122506,0.077285915942645,0.08049977034992263,0.05103101272115073,0.05446034864700606,0.07259493255972063,0.0510986807521428,0.06795539295473317,0.07198681069947102,0.09320800932969663,0.0653001961888314,0.049538599580293136,0.09207048917666436,0.07283479049589152,0.046901201153191505,0.02193716102724057,0.0021799297794817094,0.004315091426045686,0.0036186183100334617,0.002508793847736266,0.11328306641090191
2.777,0.0603043946083613,0.01176732443490763,0.01061045893652355,0.13312483140402773,0.003283417223659653,0.09369761302127638,0.0,0.011426241739600721,0.0065898967292815375,0.03153440663867308,0.016962086452471832,0.009389514230303384,0.01521842276064156,0.07471342922567642,0.05351472186989511,0.05876043257614981,0.08196031920616172,0.05787258425136118,0.053621456394042206,0.05827727505607058,0.07624226337774193,0.06936322729361406,0.066847454954514,0.0785476603569078,0.052263262564015665,0.08146792273964792,0.045796872334038424,0.02503237669747979,0.006644147930996002,0.004622506323457762,0.005533445120112182,0.0032675600027146042,0.1727566474499281
3.278,0.05095589920047679,0.018742302884205416,0.00799209870097999,0.09007025770943493,0.0027496265215933217,0.12687762483876233,0.0,0.008097202057669412,0.00595485202701481,0.011941171932248558,0.007506905519468391,0.013813840007988824,0.001056983068183507,0.07356320053564212,0.05592447656446289,0.05658527101983697,0.04918764856919351,0.04420939588712843,0.03565335324315649,0.0669882368086866,0.07907161194784136,0.07271630858054419,0.06700938673758468,0.05188757015475765,0.06952259004406128,0.11290495709820583,0.06960332541267827,0.023850940722656623,0.006068923894176555,0.008132763427944743,0.00556545056877767,0.004520942409256465,0.06869839554515288
3.778,0.05062535832552185,0.024965228736570137,0.01972626151327636,0.08030746024604454,0.0025340624974569165,0.10715544265511412,0.0,0.018911490563958643,0.011204917339871313,0.012173049411232706,0.03229983671692789,0.022902267134335668,0.024422966479235635,0.054835478089193646,0.06113257875910321,0.05979466591887852,0.05295573312514582,0.0367470001043293,0.03430267250512326,0.0637867445374392,0.07251981713714588,0.07516824715343073,0.04997674723564915,0.04715011658697603,0.07253051740285452,0.11413452762979114,0.09060622675974332,0.024731095544462397,0.012425716957811446,0.006106793090938904,0.005934872128713943,0.0039065718163151285,0.08149936371800737
4.278,0.03995265259976449,0.008004886069625131,0.012714619923303198,0.03948487788142692,0.001430785097065909,0.04001508699597614,0.0,0.006228385573772333,0.008488616430155657,0.004053098120950372,0.007410112415702488,0.01730543381679627,0.021186100162078777,0.05703534418791291,0.05198481746087968,0.05269116442431087,0.03598643331622301,0.05915101284559035,0.04557527033682507,0.06250890938758955,0.04500704743778908,0.05757974215168018,0.048058842698627056,0.02496902689014633,0.033519167633957285,0.04272038815860202,0.06082109873619607,0.019951975658566233,0.0033568500972428012,0.00045062211669928253,0.004071785589438618,0.002305445983126391,0.03616042656144976
4.779,0.034384218327320165,0.006492520992577241,0.011777317685130592,0.10886768220003239,0.0034231059628411155,0.07100939024949252,0.0,0.012574769814787815,0.02251367407499762,0.026786579862513395,0.0030068925489217784,0.014144160026849147,0.008351371300326087,0.034315020423233804,0.05286558006453372,0.030408887521108444,0.0588708926732723,0.03339469149519083,0.03560482649609425,0.05511408995438923,0.054998678937629816,0.04231506614499663,0.032127969866751274,0.021985038324635612,0.020685737658552285,0.06624631191417159,-0.0055812002876320915,0.039776183304763145,0.006409186036469562,0.005775382139439865,0.006140318681448902,0.00356917696606375,0.09566086450481091
5.276,0.036574349625678765,0.007706325537096133,0.010160851295446265,0.05692765950953605,0.005121250151348816,0.042658828640353,0.0,0.005790091192647076,0.009045173334811701,0.017368951136230236,0.015528396241719339,0.005799889033972712,0.006170528587551519,0.0564200483296428,0.02947331405641803,0.035894609447330465,0.04559112427381571,0.04683569039406073,0.04082110525184028,0.04071036933677358,0.07824565742133938,0.039906568193738376,0.0481105426921622,0.05530233860568898,0.02756578317523116,0.048971693968460385,0.039122972697772235,0.024532820861192736,0.003069719517583956,0.007099703794604978,0.005864836969505507,0.0076268079814070175,0.042914347537159725
