Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,-0.2569589168557185,0.2541350716939974,-0.625071536674185,-0.03265690752966525,-0.023166965779920206,-0.004123558105610017,-0.011134214452227982,-0.0068405010674489055,0.050850475277244206,0.09556830482598201,0.04582521504913813,-0.030674998317104695,-0.025038627895243495,0.010360120910528556,0.01911392601929927,0.01618939524802614,0.07691925630143548,-0.025731682751695757,-0.005700500288024368,0.05437980889748272,0.08782213895041743,0.07396790272770289,-0.010767126690833642,
0.778,-0.2328324745128355,0.2676309241409734,-0.5830192301004085,-0.02483970906997703,-0.029700463693902217,-0.009325458312471875,-0.016366011086917726,-0.026599737736069707,0.04520793309815721,0.09695897463829135,0.04254030600518285,-0.014097149488323786,-0.017630482101571913,0.011598029226101725,0.02116576265164714,0.024697285175307664,0.06739449371483422,-0.016642668952287883,-0.008865392393660953,0.03530186270526412,0.07959004622666702,0.05947628263894071,-0.013708405926687256,
1.277,-0.1851046328755096,0.1757565520096094,-0.4446406635012848,-0.012660302897854787,-0.022711252890707825,0.0037922470854720655,-0.014085194077712701,-0.030823791507501225,0.03366837891056877,0.08696826997112429,0.023790922157808255,-0.0110596947960743,-0.014193846966167177,0.0074139781021677394,0.017988366013242767,0.005273942755405981,0.060484521292811795,-0.012660012440931942,-0.004452888863324436,0.026028467047771783,0.05046745201013108,0.049989354686313485,-0.011224108335189583,
1.775,-0.1834806568060476,0.17628652737559036,-0.42724501714566165,-0.029961390957198325,-0.025437480186201032,-0.006285477682837241,-0.012270586667999924,-0.014253495320800256,0.03286541722668466,0.07015031955949101,0.03221192641917644,-0.01979006935540824,-0.017290712244361427,0.0020791268871163554,0.019735003931138667,0.021686816459314757,0.05642465012865827,-0.01903977038010904,-0.008204091021935462,0.025802432730668005,0.05991254061531813,0.046335321492859925,-0.011512809553665591,
2.284,-0.1622173980623408,0.1833427004914925,-0.3743712420836964,-0.02902008280901746,-0.02090930107498426,-0.0020784917123960653,-0.011804308379631097,-0.011117946207932486,0.03074857221448181,0.06037223080929099,0.034169453639201944,-0.013387891631028553,-0.013823245440134219,0.010289576008834686,0.01801188538586807,0.016332852914745812,0.05237063403234235,-0.012418138354723425,-0.004667576987092751,0.021492543524378654,0.0513023985112898,0.04031335308999589,-0.008397027253937622,
2.778,-0.1601262357935655,0.15174960423012793,-0.44942338614579247,-0.009748558824174813,-0.016844832006396374,-0.0005461223564331923,-0.009649803090255734,-0.016449096730612723,0.023274596754069555,0.04613520944745648,0.029381877696597822,-0.01613231806166801,-0.015471396346792067,0.0072061018100948145,0.014201305627182413,0.02283463206874522,0.04442011743192388,-0.01748900783706128,-0.007369460324921764,0.020408617074951164,0.049550154615137995,0.0377113304090111,-0.006320620337487967,
3.275,-0.18056711520451857,0.12888415103084522,-0.6033659494321943,-0.009460535387523384,-0.011139514078081059,-0.005914227648093623,-0.0077554774627970925,-0.015303530536214678,0.020091082917538902,0.04093842183196463,0.024134610866823697,-0.014605171668408759,-0.013441747664920642,0.003864983544000776,0.005016465312498882,0.007339621156546857,0.036066525814215586,-0.017309921488001364,-0.008243451157971017,0.014132215822095964,0.03747435440692671,0.03428184197985711,-0.007538500616745827,
3.776,-0.17432637790099162,0.0755746809416407,-0.605479532800305,-0.0005439875936941027,-0.014902870940271002,-0.01296594363413846,-0.004721265399716667,-0.009251013178634101,0.021843055686759042,0.04250973551016406,0.01776997855767809,-0.011281096102311084,-0.01489659389271303,0.0017343054319517606,0.0062129400795289886,0.0011938086550613643,0.03884269636753115,-0.009171620026044788,-0.005168234595403804,0.012917608642868273,0.025889937330233568,0.03137790645700868,-0.00717113686679102,
4.276,-0.16603968943663605,0.08803108106052582,-0.6456344742487794,0.010613695321461183,-0.004451244725121407,-0.00029776378233733737,-0.006034459064763063,-0.003591746303655031,0.015555355535719196,0.038062488021912914,0.01647817608132856,-0.013689257950391174,-0.013632537519348344,0.001225834407001687,0.0026531822747074343,0.0050086275864492545,0.025892825365303903,-0.010206451231018123,-0.004675264720549238,0.008339960229685415,0.015710879295340097,0.021570939756981735,-0.003588838367505219,
4.777,-0.1561056278082108,0.039487975386219724,-0.6334809293788677,0.01087235000042536,-0.020499598421299704,-0.010367251680231617,-0.00837393751986308,-0.014412793094687789,0.014076638992281463,0.03630361585668573,-0.004385929938805278,0.00016560914131582375,-0.011199734346645817,-0.004600907858594967,0.005168275740654714,0.006812607587648567,0.022478099356813542,-0.004673702550036938,-0.0046096033582901964,-0.00012200402568847905,0.000876527466725643,0.0118677587389657,-0.006982986944325876,
