ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],61.788,31.787999999999997,30,50
ROI.01 [],100.775,20.775000000000006,80,100
ROI.02 [],106.778,26.778000000000006,80,100
ROI.03 [],62.28,32.28,30,50
ROI.03 [],100.775,20.775000000000006,80,100
ROI.06 [],61.788,31.787999999999997,30,50
ROI.06 [],100.775,20.775000000000006,80,100
ROI.07 [],68.777,38.777,30,50
ROI.07 [],106.778,26.778000000000006,80,100
ROI.08 [],106.288,26.287999999999997,80,100
ROI.09 [],59.776,29.776000000000003,30,50
ROI.11 [],61.276,31.276000000000003,30,50
ROI.11 [],100.277,20.277,80,100
ROI.13 [],62.28,32.28,30,50
ROI.13 [],100.775,20.775000000000006,80,100
