Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
0.257,0.0,0.04296737780209114,0.03139894068012682,0.5368863747379343,-0.005874133222340972,-0.005874133222340972,0.029871791651010598,-0.027341275288907018,0.8723306849101964,0.12742345171312294
0.776,0.0,0.03759196557600865,0.040608768690377675,0.4816377424859109,-0.0008617034956916996,-0.0008617034956916996,0.023831267676145414,-0.015223449242746679,0.7148234678351547,0.11250852344728957
1.288,0.0,0.03963122144506962,0.03766410813808164,0.4122001173857626,-0.0002539739839636778,-0.0002539739839636778,0.019517959377230554,-0.006609269965157069,0.6304461821794648,0.10181548187469118
1.777,0.0,0.03713480027020938,0.031222313398017374,0.35306772628008704,0.00019955098740006015,0.00019955098740006015,0.019375032298925083,0.0062724138911429755,0.5414292719247823,0.08898078182758237
2.287,0.0,0.030828070362271198,0.021507322993386434,0.3088659791280436,0.0005580860626970197,0.0005580860626970197,0.019096031011152505,0.003310887138842757,0.45633743289779743,0.07956018478794631
2.778,0.0,0.027580855757203388,0.018184475094515474,0.2705519007203275,0.0008640517720571947,0.0008640517720571947,0.014928605220650622,0.008828499284820468,0.4108434073237736,0.03542050325030691
3.278,0.0,0.03488138123017613,0.016915580713026245,0.24754159424552485,0.0007556543436208129,0.0007556543436208129,0.014415548085475342,0.01473641788244116,0.3461813287219769,0.02832705108513055
3.776,0.0,0.03006642853843289,0.008217442941877172,0.23825923753657974,0.0010733237268086308,0.0010733237268086308,0.01198792358093217,0.00796838197282846,0.324126471604978,0.03797010170012742
4.286,0.0,0.031564966850509954,0.028744159943829076,0.20644972754550606,0.0019279973954768035,0.0019279973954768035,0.010672071630145817,0.027142568240850422,0.2864680058236972,0.07390542996539257
4.777,0.0,0.014718968078336479,0.007738968159576885,0.1924221451224155,0.0017277495464794418,0.0017277495464794418,0.009358443122512756,0.02026763819410345,0.26656515550423304,0.03387993526931281
5.277,0.0,0.021208133250105787,0.014408885242285813,0.1666139964394115,0.0023272784459440706,0.0023272784459440706,0.011216195271659677,0.018403121667753573,0.2267535240359316,0.05955167343197859
5.787,0.0,0.022082614547073737,0.003311978122142955,0.1321775267037816,0.002001332056872347,0.002001332056872347,0.006736467832150525,0.028632363332609323,0.1564683901762954,0.020178125134701685
6.278,0.0,0.020345228332215998,0.011592552620228553,0.13361265766966712,0.0023863467179220024,0.0023863467179220024,0.005034583293442416,0.021913556896937993,0.16090723347221575,0.036521469357490524
6.788,0.0,0.027515812861742938,0.014238618036627139,0.11514222169487828,0.0025236059112934456,0.0025236059112934456,0.0038449404321965253,0.02872652117026329,0.13750408071728504,0.026782888867581647
7.274,0.0,0.014592952694506495,0.014247670700837491,0.1361922119943446,0.0027346362744099057,0.0027346362744099057,0.004567792769544285,0.03484339442648769,0.16546954188450413,0.02089980196916645
7.786,0.0,0.01500111665270223,0.007758984919870262,0.07868909319518058,0.0024643295930375994,0.0024643295930375994,0.002230680423398669,0.03278946670449038,0.11686355515829648,0.010054209972829117
8.277,0.0,0.02473829861842616,0.018108731940808215,0.10946781763217635,0.002992371177966,0.002992371177966,0.004481790338219691,0.01872332379732118,0.1484422920006577,0.035735083173117216
8.777,0.0,0.02355989430851728,0.005038506425022285,0.09409468339365763,0.0028702133927706558,0.0028702133927706558,0.0011608828682742964,0.03369666515007301,0.06741692787928319,0.0015450532098427276
9.279,0.0,0.02412745841097528,0.01248708202687015,0.06790726150660015,0.0030412619144208385,0.0030412619144208385,0.0027626410331769314,0.0288942614663938,0.06629369375115532,0.04903312162839469
