ROI,n_spikes,spike_times_s
ROI.05 [],6,29.777;51.777;79.785;104.300;127.786;150.277
ROI.06 [],6,29.777;51.777;79.785;104.300;127.786;150.277
ROI.04 [],5,50.275;54.784;102.286;150.277;156.276
ROI.09 [],5,50.275;55.278;100.277;150.277;156.778
