ROI,n_spikes,spike_times_s
ROI.02 [],2,112.277;188.778
ROI.05 [],2,76.786;186.779
ROI.10 [],2,106.276;181.777
ROI.03 [],1,190.276
ROI.06 [],1,185.277
ROI.04 [],1,189.277
ROI.08 [],1,185.277
ROI.09 [],1,182.777
ROI.11 [],1,191.278
ROI.12 [],1,190.276
ROI.15 [],1,188.778
ROI.16 [],1,188.778
ROI.17 [],1,190.276
ROI.18 [],1,190.776
