ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.06 [],42.787,2.786999999999999,30,40
ROI.06 [],71.778,31.778000000000006,30,40
ROI.06 [],90.779,10.778999999999996,70,80
ROI.06 [],113.278,33.278000000000006,70,80
ROI.06 [],185.284,65.28399999999999,110,120
ROI.000 [],95.277,15.277000000000001,70,80
ROI.000 [],112.778,32.778000000000006,70,80
ROI.000 [],145.786,25.786,110,120
ROI.000 [],146.788,26.78800000000001,110,120
ROI.000 [],149.778,29.77799999999999,110,120
ROI.000 [],162.278,42.27799999999999,110,120
ROI.000 [],174.785,54.785,110,120
ROI.000 [],184.282,64.28200000000001,110,120
